着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,8,シークレットラン,牡4,57,田辺裕信,2:33.6,,**,3-3-4-3,35.5,2.3,1,502(-2),,,,[東]田村康仁,亀井哲也,"1,523.8"
2,7,9,ディバインフォース,牡4,57,横山典弘,2:33.9,2,**,5-3-4-3,35.7,7.2,5,452(+4),,,,[西]寺島良,吉田晴哉,606.8
3,5,5,テーオーフォルテ,牡6,57,松山弘平,2:33.9,ハナ,**,9-8-8-6,35.4,6.2,3,518(+2),,,,[西]藤岡健一,小笹公也,383.4
4,4,4,エフェクトオン,牡4,57,大野拓弥,2:34.0,3/4,**,2-2-2-1,36.2,6.3,4,444(+8),,,,[東]久保田貴,社台レースホース,230.0
5,3,3,カーロバンビーナ,牝5,55,ヒューイ,2:34.3,2,**,5-6-7-6,36.0,35.5,9,408(0),,,,[東]戸田博文,社台レースホース,150.0
6,8,10,グロンフォール,牡5,57,丸山元気,2:35.5,7,**,10-10-9-9,36.7,32.3,8,578(-2),,,,[東]新開幸一,シルクレーシング,
7,2,2,オクラホマ,牡6,57,石橋脩,2:35.6,3/4,**,11-11-11-10,36.6,157.9,10,536(+34),,,,[東]高橋文雅,馬場幸夫,
8,6,6,サンシロウ,牡6,57,Ｍ．デム,2:36.0,2,**,4-3-2-3,38.1,5.2,2,494(-4),,,,[東]柄崎孝,三度屋,
9,8,11,サトノシャーク,牡6,57,三浦皇成,2:36.1,1/2,**,5-8-4-8,38.0,16.0,6,536(+4),,,,[東]田中博康,サトミホースカンパニー,
10,1,1,アスカノハヤテ,牡6,57,石川裕紀,2:36.3,1.1/2,**,5-6-9-10,37.5,184.4,11,480(-6),,,,[西]川村禎彦,豊田智郎,
11,6,7,シュブリーム,牡4,57,柴田善臣,2:37.4,7,**,1-1-1-2,39.6,19.5,7,466(-2),,,,[東]大和田成,栗坂崇,
