着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,マサハヤニース,牡5,57,ヒューイ,2:35.4,,**,4-4-3-3,38.7,4.7,3,484(+6),,,,[西]今野貞一,中村政夫,"1,535.0"
2,4,7,ヒッチコック,牡4,57,鮫島克駿,2:35.7,1.3/4,**,3-3-2-1,39.1,12.9,6,506(+4),,,,[西]中竹和也,薪浦英稔,610.0
3,8,16,ネオブレイブ,牡4,57,柴田善臣,2:36.1,2.1/2,**,13-12-9-8,38.9,11.7,4,508(-4),,,,[東]小西一男,西田俊二,385.0
4,6,11,ララロワ,セ5,57,木幡巧也,2:36.3,1.1/2,**,8-10-11-8,39.0,4.4,2,502(-2),,,,[東]岩戸孝樹,飯田正剛,230.0
5,6,12,ジャカンドジョー,牡6,57,北村宏司,2:36.6,1.1/2,**,8-8-7-5,39.6,94.5,13,466(-2),,,,[東]田中剛,井上一郎,150.0
6,5,9,ディスカバー,セ6,57,横山和生,2:36.7,1/2,**,16-16-15-14,39.0,181.0,15,470(-2),,,,[東]畠山吉宏,村野康司,
7,7,13,リヴィエラ,牡4,57,津村明秀,2:36.8,1/2,**,12-12-13-11,39.4,3.7,1,506(+4),,,,[西]渡辺薫彦,カナヤマホールディングス,
8,4,8,ミラクルヒッター,牡5,57,田中勝春,2:36.8,クビ,**,13-14-13-13,39.3,28.9,11,498(0),,,,[東]菊川正達,丸岡啓一,
9,2,4,イルフォーコン,牡7,57,大野拓弥,2:37.2,2.1/2,**,15-15-15-14,39.5,63.4,12,466(+2),,,,[東]武市康男,Ｈ．ＦＡｓｓｏｃｉａｔｉｏｎ,
10,1,1,ワンダーコノシュア,牡4,57,斎藤新,2:37.4,1.1/4,**,6-6-7-6,40.4,18.2,9,500(+8),,,,[東]斎藤誠,山本能成,
11,7,14,ヨシヒコ,牡6,57,江田照男,2:37.4,ハナ,**,8-8-9-11,40.2,16.6,8,506(0),,,,[東]大江原哲,菊地祐司,
12,1,2,ツクバソヴァール,牡4,57,吉田豊,2:37.6,1.1/4,**,4-4-3-8,40.8,12.3,5,488(+2),,,,[東]杉浦宏昭,細谷武史,
13,8,15,ファイトアローン,牡5,57,内田博幸,2:37.8,1.1/4,**,11-11-11-14,40.5,26.1,10,550(+8),,,,[東]奥平雅士,前川企画,
14,3,6,ギガバッケン,牡5,57,宮崎北斗,2:38.0,1,**,6-6-6-6,41.1,99.6,14,562(+12),,,,[東]中川公成,ノルマンディーサラブレッドレーシング,
15,2,3,フラテルニテ,牝4,55,丸山元気,2:38.6,3.1/2,**,1-1-1-2,42.2,14.9,7,510(0),,,,[東]戸田博文,北嶋義三,
16,5,10,マテリアルワールド,牡4,57,木幡育也,2:38.8,1.1/4,**,2-2-3-4,42.1,218.9,16,524(+2),,,,[東]中川公成,堀口晴男,
