着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,ヨシオドライヴ,牡3,56,江田照男,1:12.3,,**,2-1,37.9,3.8,2,500(+10),,,,[東]清水英克,井村誉志雄,510.0
2,6,11,メサテソーロ,牝3,54,大野拓弥,1:12.5,1,**,7-7,37.6,16.9,6,520(0),,,,[東]栗田徹,了徳寺健二ホールディングス,200.0
3,4,7,ヴァンデリオン,牡3,56,丸山元気,1:12.8,1.3/4,**,4-6,38.2,4.0,3,486(+6),,,,[東]根本康広,村山忠弘,130.0
4,3,6,ソラン,牡3,56,吉田豊,1:12.9,3/4,**,4-3,38.2,3.1,1,520(0),,,,[東]古賀史生,鈴木康弘,77.0
5,7,13,ペイシャティアラ,牝3,51,山田敬士,1:13.7,5,**,10-10,38.0,17.5,7,452(0),,,,[東]松永康利,北所直人,51.0
6,8,15,カテドラルロック,牝3,54,勝浦正樹,1:13.8,3/4,**,4-3,39.2,49.8,10,412(+2),,,,[東]石毛善彦,ライオンレースホース,
7,1,1,ラブロッソー,牝3,54,北村宏司,1:13.9,1/2,**,14-14,37.8,203.9,13,480(0),,,,[東]星野忍,増田陽一,
8,5,9,ニシノカリウド,セ3,56,田辺裕信,1:14.0,1/2,**,3-3,39.5,23.5,8,460(-18),,,,[東]水野貴広,西山茂行,
9,7,14,インダルジミー,牝3,54,三浦皇成,1:14.2,1.1/4,**,10-8,38.5,16.4,5,478(0),,,,[東]金成貴史,ゴドルフィン,
10,1,2,ジャックオレンジ,牡3,53,原優介,1:14.3,クビ,**,8-8,39.1,7.8,4,494(+4),,,,[東]武井亮,ＹＧＧホースクラブ,
11,6,12,イッサダワッショイ,牡3,55,菊沢一樹,1:14.6,2,**,12-12,38.6,620.7,16,494(0),,,,[東]勢司和浩,細川勝也,
12,8,16,アトラップレーヴ,牡3,54,藤田菜七,1:14.7,1/2,**,1-2,40.4,34.3,9,454(+6),,,,[東]浅野洋一,山中明広,
13,4,8,クールサンタ,セ3,56,横山和生,1:15.0,1.3/4,**,12-13,39.1,92.7,11,440(-18),,,,[東]大和田成,村島昭男,
14,2,3,プリティアイドル,牝3,54,野中悠太,1:15.0,ハナ,**,9-10,39.6,351.3,14,446(-6),,,,[東]菊川正達,丸岡啓一,
15,3,5,トップジージョ,牝3,54,伊藤工真,1:15.4,2.1/2,**,16-16,38.9,153.6,12,454(0),,,,[東]勢司和浩,高岡浩行,
16,5,10,マリノエヴァ,牝3,54,木幡巧也,1:15.5,クビ,**,15-15,39.2,556.4,15,426(0),,,,[東]的場均,クラウン,
