着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,レインボービーム,牡3,56,北村友一,1:11.9,,**,1-1,37.5,59.6,10,470(+2),,,,[東]加藤和宏,北原光一郎,510.0
2,1,2,ラファエル,牡3,56,田辺裕信,1:12.3,2.1/2,**,11-10,36.7,24.7,7,490(0),,,,[東]伊藤圭三,ゴドルフィン,200.0
3,8,16,グランドストローク,牡3,56,ヒューイ,1:12.4,1/2,**,2-2,37.9,10.9,4,444(-2),,,,[東]水野貴広,コスモヴューファーム,130.0
4,7,13,ペリトモレノ,牝3,54,岩部純二,1:12.5,3/4,**,5-5,37.6,105.5,13,466(+6),,,,[東]大江原哲,ミルファーム,77.0
5,8,15,センノベステス,牡3,56,吉田豊,1:12.5,クビ,**,4-4,37.8,35.1,8,474(+4),,,,[東]南田美知,浅野正敏,51.0
6,2,3,ゴールデンエポック,牡3,56,レーン,1:12.6,クビ,**,9-9,37.4,1.9,1,458(+4),,,,[東]栗田徹,ゴドルフィン,
7,7,14,ピュアプリンセス,牝3,54,岩田康誠,1:12.8,1.1/4,**,2-2,38.4,53.4,9,466(+10),,,,[東]加藤士津,田畑利彦,
8,4,7,アイアンメイデン,牝3,54,ルメール,1:12.9,クビ,**,5-7,37.9,6.7,3,454(0),,,,[東]小島茂之,田原邦男,
9,5,10,ゼノン,牡3,56,江田照男,1:13.0,1/2,**,15-13,36.8,79.7,11,456(0),,,,[東]田中剛,ノースヒルズ,
10,4,8,ショシカンテツ,牡3,56,横山和生,1:13.2,1.1/4,**,5-6,38.2,12.5,5,504(-2),,,,[東]菊沢隆徳,國分純,
11,2,4,サノノクヒオ,牡3,56,内田博幸,1:13.4,1.1/4,**,12-12,37.6,5.1,2,490(+2),,,,[東]清水英克,佐野信幸,
12,1,1,スナイプトウショウ,牝3,54,野中悠太,1:13.5,1/2,**,5-7,38.5,88.0,12,484(-6),,,,[東]杉浦宏昭,トウショウ産業,
13,5,9,デルマシトリン,牡3,56,中井裕二,1:13.8,2,**,14-15,37.8,15.5,6,466(-6),,,,[東]伊藤伸一,浅沼廣幸,
14,6,11,トマティーナ,牡3,56,武士沢友,1:14.1,1.3/4,**,10-11,38.6,133.8,14,434(-6),,,,[東]石毛善彦,ミルファーム,
15,3,5,マロンパフェ,牝3,52,木幡育也,1:14.6,3,**,16-16,37.9,213.5,16,408(0),,,,[東]小桧山悟,江川伸夫,
16,6,12,デルマシルバー,牝3,54,的場勇人,1:14.6,クビ,**,12-14,38.8,174.5,15,438(0),,,,[東]的場均,浅沼廣幸,
