着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,9,ヤマニンバンタジオ,セ6,57,柴山雄一,1:54.7,,**,7-7-5-4,39.2,17.7,7,544(+4),,,,[東]田島俊明,土井肇,760.0
2,1,1,ライトカラカゼ,牡5,57,石川裕紀,1:54.9,1.1/4,**,1-1-1-1,40.0,1.5,1,474(0),,,,[東]相沢郁,星野壽市,300.0
3,6,7,クリノクーニング,牡5,57,江田照男,1:55.2,2,**,11-11-11-9,38.9,16.1,6,464(+10),,,,[東]伊藤伸一,栗本博晴,190.0
4,8,11,マイネルレンカ,牡6,57,丹内祐次,1:55.6,2.1/2,**,6-6-2-2,40.4,14.0,5,472(+10),,,,[東]堀井雅広,サラブレッドクラブ・ラフィアン,110.0
5,8,10,カウンターエア,牡4,57,津村明秀,1:55.6,アタマ,**,8-8-8-6,39.9,7.0,2,554(+2),,,,[東]奥村武,社台レースホース,76.0
6,2,2,ヴィーヴルサヴィ,セ5,57,武藤雅,1:55.8,1.1/4,**,3-2-2-3,40.6,24.0,8,496(0),,,,[東]林徹,ライオンレースホース,
7,4,4,ベルクカッツェ,牡5,55,藤田菜七,1:56.2,2.1/2,**,10-10-9-9,40.2,51.5,10,486(-2),,,,[東]根本康広,田頭勇貴,
8,7,8,セイゲイル,牡5,57,木幡初也,1:56.3,1/2,**,9-8-9-8,40.3,174.1,11,500(0),,,,[東]武市康男,金田成基,
9,3,3,ローリエテソーロ,牡4,57,ミナリク,1:56.3,クビ,**,5-5-5-6,40.9,50.7,9,524(0),,,,[東]加藤和宏,了徳寺健二ホールディングス,
10,6,6,タピゾー,牡6,57,野中悠太,1:56.4,クビ,**,3-2-2-4,41.3,8.3,3,502(-14),,,,[東]菊川正達,大塚亮一,
11,5,5,サウスブルーグラス,牡4,57,北村宏司,1:58.6,大,**,2-2-5-11,43.2,12.8,4,468(+2),,,,[東]久保田貴,越村哲男,
