着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,シゲルルビー,牝4,52,小林凌大,1:11.5,,**,8-4,36.7,7.2,5,490(0),,,,[東]伊藤圭三,森中蕃,760.0
2,5,10,サリーバランセ,牝4,55,横山武史,1:11.7,1.1/2,**,5-4,37.1,9.5,6,470(+2),,,,[東]鈴木伸尋,黒須不二男,300.0
3,4,8,ゴムマリ,牝5,55,内田博幸,1:11.7,アタマ,**,15-14,35.9,18.7,7,484(-8),,,,[東]浅野洋一,田頭勇貴,190.0
4,8,16,カッチョエペペ,牝4,55,木幡巧也,1:11.7,ハナ,**,2-2,37.8,4.9,3,448(+2),,,,[東]牧光二,平田修,110.0
5,7,13,ギニー,牡4,57,石川裕紀,1:11.8,クビ,**,2-2,38.0,6.7,4,514(-6),,,,[東]菊川正達,中村祐子,76.0
6,3,6,ジーガーローレンス,牝4,55,木幡初也,1:12.0,1.1/4,**,5-6,37.4,62.6,13,488(-20),,,,[東]武市康男,ジーガー,
7,2,3,フロイデ,セ5,57,丹内祐次,1:12.0,ハナ,**,1-1,38.3,4.8,2,496(0),,,,[東]本間忍,岡田壮史,
8,2,4,ディナミーデン,牡5,57,津村明秀,1:12.1,1/2,**,7-8,37.4,4.6,1,478(0),,,,[東]田島俊明,ライオンレースホース,
9,1,1,ビップソルダー,牡6,55,木幡育也,1:12.3,1.1/2,**,8-9,37.4,41.0,10,500(+4),,,,[東]宮田敬介,鈴木邦英,
10,7,14,サンマルライバル,牡6,57,黛弘人,1:12.5,3/4,**,12-11,37.1,93.4,15,482(0),,,,[東]佐藤吉勝,相馬勇,
11,4,7,スプレーモゲレイロ,セ7,57,江田照男,1:12.7,1.1/4,**,10-11,37.4,84.2,14,450(-2),,,,[東]石栗龍彦,ヒダカ・ブリーダーズ・ユニオン,
12,6,12,マーチャンスルー,牝4,55,武藤雅,1:12.9,1,**,10-10,37.7,54.7,12,434(-2),,,,[東]堀井雅広,庄司修二,
13,6,11,ヤサカリベルテ,牡4,57,柴田善臣,1:12.9,クビ,**,12-11,37.4,19.8,8,468(+4),,,,[東]水野貴広,志邑宣彦,
14,5,9,ジョイナイト,牡4,57,横山和生,1:12.9,アタマ,**,16-16,37.0,53.1,11,502(0),,,,[東]武市康男,西村亮二,
15,1,2,クリノマンジェリカ,牝4,52,秋山稔樹,1:13.4,3,**,4-6,39.2,38.0,9,462(+22),,,,[東]大江原哲,栗本博晴,
16,3,5,アレグレユミティー,牝4,55,武士沢友,1:13.9,3,**,14-15,38.3,192.0,16,464(+6),,,,[東]本間忍,斉藤等,
