着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,11,ソルドラード,牡4,57,ルメール,1:52.1,,**,2-2-2-1,38.6,1.6,1,510(+8),,,,[東]藤沢和雄,キャロットファーム,760.0
2,4,4,ジェイケイエース,牡4,57,田辺裕信,1:52.8,4,**,9-9-6-5,38.0,5.0,2,536(+2),,,,[東]松永康利,小谷野次郎,300.0
3,1,1,パシージョ,牡4,57,津村明秀,1:53.2,2.1/2,**,6-6-7-7,38.2,181.5,9,474(-8),,,,[東]田中博康,前田幸治,190.0
4,7,8,ベルジュネス,セ4,57,ヒューイ,1:53.2,ハナ,**,3-3-3-3,39.4,7.0,4,456(0),,,,[東]畠山吉宏,岡田牧雄,110.0
5,5,5,クリノクーニング,牡5,57,江田照男,1:53.4,3/4,**,10-10-8-8,38.0,16.0,5,458(-6),,,,[東]伊藤伸一,栗本博晴,76.0
6,8,10,シンライ,牡4,57,丸山元気,1:53.8,2.1/2,**,1-1-1-2,40.4,5.5,3,474(-6),,,,[東]菊川正達,丸岡啓一,
7,7,9,ディライトラッシュ,牡6,57,木幡巧也,1:53.8,ハナ,**,5-5-5-6,39.6,126.5,8,498(-4),,,,[東]深山雅史,ノルマンディーサラブレッドレーシング,
8,3,3,タツオウカランブ,牝5,55,岩田康誠,1:54.3,3,**,4-3-3-3,40.5,64.5,7,502(0),,,,[東]古賀史生,鈴木高幸,
9,6,7,スペロラルーチェ,牝4,55,野中悠太,1:54.4,1/2,**,6-6-8-9,39.0,248.3,10,428(+8),,,,[東]中野栄治,岡田牧雄,
10,6,6,ブラックアンバー,牡4,55,木幡育也,1:54.5,1/2,**,10-10-10-9,38.9,42.1,6,524(0),,,,[東]伊藤伸一,田頭勇貴,
11,2,2,セイゲイル,牡5,57,中井裕二,1:55.3,5,**,8-8-10-11,39.6,307.5,11,494(-6),,,,[東]武市康男,金田成基,
