着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,エンプティチェア,牡3,56,ミナリク,1:11.9,,**,4-2,36.9,1.8,1,464(-4),,,,[西]音無秀孝,江馬由将,730.0
2,4,8,サイクロトロン,牡3,56,田辺裕信,1:12.1,1.1/4,**,2-2,37.2,14.3,5,506(-8),,,,[西]音無秀孝,金子真人ホールディングス,290.0
3,6,11,バウンティハンター,牡3,56,黛弘人,1:12.5,2.1/2,**,10-10,36.9,6.5,2,480(0),,,,[東]藤原辰雄,浅田次郎,180.0
4,7,14,キョシンタンカイ,牡3,56,津村明秀,1:12.6,3/4,**,5-5,37.4,8.3,4,500(-6),,,,[東]武市康男,國分純,110.0
5,5,10,プレストレジェーロ,牝3,54,丹内祐次,1:12.7,1/2,**,8-8,37.2,17.3,6,432(+6),,,,[東]尾形和幸,米津佳昭,73.0
6,5,9,キラービー,牡3,56,柴山雄一,1:13.1,2.1/2,**,16-13,37.0,58.8,14,440(-2),,,,[東]青木孝文,中丸裕嗣,
7,8,15,ラフィンクロンヌ,牝3,54,勝浦正樹,1:13.3,1.1/4,**,2-2,38.4,40.9,9,470(+6),,,,[東]高橋祥泰,伊達敏明,
8,1,1,プリンサン,牝3,52,木幡育也,1:13.3,アタマ,**,5-5,38.2,38.6,8,428(+4),,,,[東]伊藤圭三,是枝浩平,
9,1,2,カップッチョ,牡3,56,江田照男,1:13.5,1.1/4,**,5-5,38.4,8.2,3,458(+2),,,,[東]大江原哲,ミルファーム,
10,2,3,ハヤブサペコムスメ,牝3,54,西田雄一,1:13.9,2.1/2,**,8-9,38.5,42.1,11,448(+4),,,,[東]尾形和幸,武田修,
11,3,5,ダリル,牡3,56,宮崎北斗,1:13.9,ハナ,**,10-10,38.3,240.1,16,440(+8),,,,[東]松山将樹,山口裕介,
12,2,4,エスニックソング,牝3,54,田中勝春,1:13.9,クビ,**,10-13,38.2,37.9,7,474(+4),,,,[東]田中剛,ゴドルフィン,
13,4,7,タピオカ,牝3,54,木幡巧也,1:14.0,1/2,**,1-1,39.2,41.1,10,496(+4),,,,[東]牧光二,清水牧場,
14,3,6,ストレガ,牝3,54,松田大作,1:14.0,アタマ,**,13-10,38.2,181.4,15,444(-10),,,,[東]浅野洋一,清川信弘,
15,6,12,フジヤマテキサス,牡3,54,藤田菜七,1:14.1,クビ,**,15-13,38.1,53.5,13,488(+31),,,,[東]根本康広,ＩＨＲ,
16,7,13,ヤマメ,牝3,51,原優介,1:14.6,3,**,13-16,38.7,43.6,12,462(+2),,,,[東]久保田貴,越村哲男,
