着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,ミトロジー,牡2,54,ルメール,1:36.2,,**,14-11-10,33.7,2.7,1,464(0),,,,[東]尾関知人,シルクレーシング,500.0
2,2,3,スペキュラース,牝2,54,柴田大知,1:36.4,1,**,1-1-1,34.6,10.4,5,442(+6),,,,[東]高橋祥泰,ビッグレッドファーム,200.0
3,3,6,ギフトオブアート,牝2,54,三浦皇成,1:36.4,クビ,**,15-14-13,33.7,4.0,2,488(-2),,,,[東]高柳瑞樹,ゴドルフィン,130.0
4,1,2,ソルパシオン,牡2,54,北村宏司,1:36.6,1.1/4,**,6-5-4,34.5,16.4,6,466(+10),,,,[東]中舘英二,ノルマンディーサラブレッドレーシング,75.0
5,5,10,ツクバソヴァール,牡2,53,木幡巧也,1:37.2,3.1/2,**,7-11-13,34.8,9.3,4,460(+4),,,,[東]杉浦宏昭,細谷武史,50.0
6,8,15,ナミブ,牡2,54,杉原誠人,1:37.2,アタマ,**,9-7-6,35.0,176.4,12,436(-4),,,,[東]南田美知,ミルファーム,
7,6,11,インターロード,牡2,54,柴田善臣,1:37.2,クビ,**,2-3-2,35.2,69.4,9,462(0),,,,[東]伊藤伸一,本間茂,
8,4,8,ハートハーツ,牝2,52,藤田菜七,1:37.3,クビ,**,7-7-10,35.1,45.6,8,400(-8),,,,[東]田村康仁,廣崎利洋ＨＤ,
9,7,13,マイネルリサイタル,牡2,54,丹内祐次,1:37.3,クビ,**,12-10-6,35.0,183.7,13,420(+8),,,,[東]小笠倫弘,サラブレッドクラブ・ラフィアン,
10,5,9,アレクサンドレッタ,牝2,54,石川裕紀,1:37.6,2,**,2-2-2,35.7,4.7,3,468(-10),,,,[東]小笠倫弘,根岸朋弘,
11,1,1,マイネルエストック,牡2,54,松岡正海,1:37.7,1/2,**,9-15-13,34.8,102.6,10,472(-6),,,,[東]高橋裕,サラブレッドクラブ・ラフィアン,
12,4,7,カメチャン,牝2,54,江田照男,1:37.7,クビ,**,2-5-6,35.6,33.8,7,456(0),,,,[東]星野忍,内田玄祥,
13,7,14,ヤマタケアンジュ,牝2,54,原田和真,1:37.9,1,**,9-3-4,35.9,616.3,16,446(0),,,,[東]根本康広,山中佳代,
14,3,5,フラワーパレス,牝2,54,丸山元気,1:37.9,クビ,**,5-7-6,35.7,328.7,14,446(-6),,,,[東]小西一男,平本敏夫,
15,2,4,ホットスタンプ,牝2,54,大野拓弥,1:38.1,1.1/2,**,12-11-10,35.7,115.8,11,450(-2),,,,[東]菊川正達,岡田牧雄,
16,6,12,フルヒロブラック,牡2,54,嘉藤貴行,1:38.4,1.3/4,**,16-16-16,35.2,545.8,15,438(-6),,,,[東]田中清隆,古岡宏仁,
