着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,サツキワルツ,牝3,54,津村明秀,2:01.3,,**,9-10-10-5,35.4,18.8,7,452(+2),,,,[東]蛯名利弘,小野博郷,500.0
2,1,1,エバートロピカル,牝3,54,田辺裕信,2:01.4,3/4,**,12-11-10-11,35.4,22.1,8,426(+2),,,,[東]加藤征弘,宇田豊,200.0
3,2,4,ワークジュニア,牡3,56,内田博幸,2:01.8,2.1/2,**,15-13-15-15,35.5,36.2,12,450(-2),,,,[東]高橋文雅,荒牧政美,130.0
4,7,13,スールマカロン,牝3,54,戸崎圭太,2:01.9,クビ,**,7-7-7-11,36.2,4.5,2,456(0),,,,[東]池上昌和,サンデーレーシング,75.0
5,8,17,ペイシャレイナ,牝3,53,井上敏樹,2:01.9,クビ,**,11-11-10-9,35.9,39.3,13,446(0),,,,[東]高橋義博,北所直人,50.0
6,4,7,オメガハートビート,牝3,54,石橋脩,2:02.0,クビ,**,5-5-4-4,36.6,9.6,4,476(+14),,,,[東]堀宣行,原禮子,
7,6,11,ソリフロール,牝3,54,北村宏司,2:02.0,アタマ,**,15-16-13-11,35.8,25.7,10,454(-4),,,,[東]萱野浩二,ヤブウチ,
8,8,18,ラストマイア,牝3,54,横山和生,2:02.0,クビ,**,8-7-7-5,36.3,3.6,1,450(+14),,,,[東]奥村武,梶原哲朗,
9,6,12,アルスラーン,牡3,56,丸山元気,2:02.0,ハナ,**,18-18-18-18,35.2,11.8,5,488(0),,,,[東]小西一男,小泉修,
10,3,6,グッドトゥヒアー,牝3,53,木幡巧也,2:02.0,アタマ,**,13-13-13-11,35.8,125.6,16,406(-8),,,,[東]畠山吉宏,岡田牧雄,
11,4,8,カラドゥラ,牝3,54,吉田隼人,2:02.2,1.1/4,**,17-16-16-15,35.7,95.5,15,460(-2),,,,[東]斎藤誠,キャロットファーム,
12,2,3,クイーンズトゥルー,牝3,54,柴田善臣,2:02.2,アタマ,**,9-7-7-5,36.5,15.6,6,426(0),,,,[東]高木登,ノルマンディーサラブレッドレーシング,
13,8,16,アドマイヤテン,牡3,56,三浦皇成,2:02.2,クビ,**,5-3-2-1,37.0,34.4,11,506(-4),,,,[東]上原博之,近藤利一,
14,7,14,フォーチュンリング,牝3,54,大野拓弥,2:02.3,クビ,**,13-13-16-17,35.8,5.0,3,450(0),,,,[東]奥村武,グリーンファーム,
15,7,15,ウインオルフェウス,牡3,56,松岡正海,2:03.4,7,**,4-5-4-5,37.9,22.8,9,460(0),,,,[東]奥平雅士,ウイン,
16,5,9,エンチャントメント,牝3,54,柴田大知,2:03.6,1.1/4,**,2-2-2-2,38.5,210.7,18,416(+14),,,,[東]畠山吉宏,サラブレッドクラブ・ラフィアン,
17,5,10,コマノディオス,牡3,56,江田照男,2:04.1,3,**,3-3-4-9,38.6,142.2,17,486(+12),,,,[東]菊川正達,長谷川芳信,
18,1,2,ドゥマン,牡3,53,山田敬士,2:04.7,3.1/2,**,1-1-1-2,39.7,74.5,14,478(-10),,,,[東]栗田博憲,山口功一郎,
