着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,ショワドゥロワ,牡4,57,北村宏司,2:01.4,,**,7-6-7-5,34.1,35.2,8,504(-2),,,,[東]鹿戸雄一,村野康司,750.0
2,2,3,デルマウオッカ,牡3,54,武豊,2:01.5,3/4,**,10-10-8-7,34.0,9.1,5,494(-4),,,,[東]堀井雅広,浅沼廣幸,300.0
3,3,5,ストロングレヴィル,牡4,57,ルメール,2:01.6,1/2,**,4-3-5-5,34.6,3.8,2,486(+2),,,,[東]堀宣行,村木篤,190.0
4,1,1,ヒシヴィクトリー,牡3,54,石橋脩,2:01.6,クビ,**,4-3-3-3,34.7,4.0,3,478(0),,,,[東]牧光二,阿部雅英,110.0
5,7,13,デクレアラー,牡3,54,戸崎圭太,2:01.7,1/2,**,12-12-12-10,33.7,9.0,4,462(-2),,,,[西]鮫島一歩,Ｇ１レーシング,75.0
6,8,16,エリスライト,牝3,52,蛯名正義,2:01.9,1.1/2,**,10-10-10-7,34.2,3.2,1,446(+20),,,,[東]久保田貴,キャロットファーム,
7,5,9,エフティアテナ,牝3,52,大野拓弥,2:02.0,クビ,**,16-16-16-14,33.6,15.3,6,436(+6),,,,[東]金成貴史,吉野英子,
8,4,7,エイブルボス,牡6,57,田中勝春,2:02.3,2,**,12-12-12-10,34.4,122.4,11,472(0),,,,[東]和田勇介,中澤隆,
8,5,10,マイネルユニブラン,牡4,57,柴田大知,2:02.3,同着,**,2-2-2-2,35.6,16.6,7,512(+4),,,,[東]高橋裕,サラブレッドクラブ・ラフィアン,
10,8,15,セルゲイ,牡3,53,武藤雅,2:02.4,1/2,**,6-6-5-9,35.3,311.0,16,478(0),,,,[東]戸田博文,窪田芳郎,
11,2,4,ディーグランデ,牡4,56,木幡初也,2:02.4,クビ,**,14-14-14-14,34.2,287.4,15,468(-4),,,,[東]鹿戸雄一,嶋田賢,
12,6,12,エスカラード,牡5,54,木幡育也,2:02.5,1/2,**,1-1-1-1,35.8,183.1,12,472(+6),,,,[東]天間昭一,ノルマンディーサラブレッドレーシング,
13,6,11,サトノクロノス,牡4,57,内田博幸,2:02.6,1/2,**,3-3-3-3,35.7,98.2,10,454(+8),,,,[東]田中博康,サトミホースカンパニー,
14,7,14,パラノーマル,牝5,55,丹内祐次,2:02.7,3/4,**,8-8-10-12,35.0,198.3,13,456(-2),,,,[東]水野貴広,サラブレッドクラブ・ラフィアン,
15,3,6,ヘヴンアースマン,牡3,53,木幡巧也,2:03.0,1.3/4,**,8-8-8-12,35.5,254.4,14,490(-2),,,,[東]牧光二,岡田牧雄,
16,4,8,ジャッキー,牡4,57,津村明秀,2:03.2,1.1/4,**,14-14-14-14,35.0,54.2,9,490(+4),,,,[東]高橋祥泰,小田切有一,
