着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,8,マイネルプロンプト,セ6,62,森一馬,3:37.2,,,2-3-3-3,13.5,2.5,1,482(-2),,,,[西]坂口正則,岡田壮史,"1,671.0"
2,5,5,ピエナクルーズ,牡5,60,西谷誠,3:38.2,6,,2-2-2-2,13.6,4.5,3,450(-2),,,,[西]飯田祐史,本谷兼三,666.0
3,8,9,エオヒップス,セ4,60,熊沢重文,3:38.3,クビ,,1-1-1-1,13.6,32.5,8,490(-4),,,,[西]中村均,前田晋二,413.0
4,7,7,ゼンノトライブ,牡5,61,難波剛健,3:38.3,クビ,,2-5-5-5,13.6,3.4,2,444(-8),,,,[西]浅見秀一,大迫久美子,250.0
5,6,6,トーヨーピース,牡4,60,草野太郎,3:38.3,アタマ,,8-8-6-6,13.6,9.2,5,480(0),,,,[東]土田稔,中嶋宏,165.0
6,1,1,スプレーモゲレイロ,牡5,60,植野貴也,3:38.9,3.1/2,,5-3-3-4,13.6,29.6,7,460(-6),,,,[西]高柳大輔,ヒダカ・ブリーダーズ・ユニオン,
7,3,3,マイネルヴォーダン,牡6,60,山本康志,3:39.3,2,,7-7-7-7,13.7,48.3,9,514(0),,,,[東]伊藤圭三,サラブレッドクラブ・ラフィアン,
8,2,2,ゴールドバンカー,牡6,60,上野翔,3:40.6,8,,5-5-8-8,13.7,170.5,10,456(+2),,,,[東]伊藤正徳,磯波勇,
9,8,10,シゲルヒノクニ,牡6,60,五十嵐雄,3:41.3,4,,10-9-9-9,13.8,27.5,6,518(+8),,,,[東]浅野洋一,森中蕃,
中,4,4,クラシックマーク,牝7,58,石神深一,,,,9-10,,8.8,4,460(+2),,,,[東]粕谷昌央,小田切統二,
