着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,5,レッドアネモス,牝2,54,川田将雅,1:35.7,,**,1-1-1,34.1,6.6,4,474(+2),,,,[西]友道康夫,東京ホースレーシング,"1,023.1"
2,2,2,コントラチェック,牝2,54,ルメール,1:35.7,クビ,**,2-3-3,33.8,2.4,1,468(+10),,,,[東]藤沢和雄,キャロットファーム,406.6
3,4,4,ブルーグローブ,牝2,54,戸崎圭太,1:36.3,3.1/2,**,7-7-7,34.2,12.5,5,442(+2),,,,[東]矢野英一,林正道,253.3
4,7,7,ジョディー,牝2,54,モレイラ,1:36.4,3/4,**,2-2-2,34.7,3.8,2,476(-4),,,,[東]戸田博文,小濱忠一,150.0
5,7,8,レノーア,牝2,54,石川裕紀,1:36.5,1/2,**,5-3-3,34.6,53.5,8,408(+8),,,,[東]相沢郁,畑佐博,100.0
6,1,1,ディーブラッド,牝2,54,武豊,1:36.6,3/4,**,10-10-10,34.2,16.2,6,428(+6),,,,[西]松永幹夫,前田幸治,
7,8,9,ポリアンサ,牝2,54,北村宏司,1:36.7,3/4,**,9-9-7,34.5,64.0,9,460(0),,,,[東]木村哲也,佐藤壽男,
8,8,10,スティルネス,牝2,54,田辺裕信,1:37.1,2.1/2,**,7-5-3,35.1,6.1,3,420(-2),,,,[東]小島茂之,ロードホースクラブ,
9,6,6,オーシャンスケイプ,牝2,54,石橋脩,1:37.1,アタマ,**,5-7-7,35.0,38.3,7,414(+12),,,,[西]西村真幸,シルクレーシング,
10,3,3,ヘリンヌリング,牝2,54,柴山雄一,1:37.3,1.1/2,**,4-5-6,35.3,87.8,10,438(-4),,,,[東]高橋裕,サラブレッドクラブ・ラフィアン,
