着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,レジーナドーロ,牝3,53,モレイラ,1:33.9,,**,12-13-8,34.9,2.3,1,446(-6),,,,[東]堀宣行,Ｇ１レーシング,750.0
2,5,9,テンワールドレイナ,牝3,53,戸崎圭太,1:34.0,3/4,**,7-9-6,35.5,7.1,4,460(0),,,,[東]矢野英一,天白泰司,300.0
3,6,11,サクステッド,牡3,55,ルメール,1:34.1,クビ,**,5-1-1,36.7,6.9,3,486(+4),,,,[東]小西一男,キャロットファーム,190.0
4,1,1,シュバルツリッター,牡3,55,大野拓弥,1:34.3,1.1/4,**,6-6-5,36.2,12.1,6,460(0),,,,[東]伊藤大士,ライオンレースホース,110.0
5,4,7,スピリットソウル,牡4,57,武豊,1:34.3,クビ,**,12-12-8,35.4,8.7,5,504(+12),,,,[東]手塚貴久,落合幸弘,75.0
6,2,4,サイレントサード,牡4,57,石橋脩,1:34.4,1/2,**,1-2-2,36.7,53.4,9,490(+8),,,,[東]黒岩陽一,三田昌宏,
7,6,12,ロードリベラル,セ4,57,吉田隼人,1:34.5,1/2,**,15-14-11,35.2,54.9,10,422(+2),,,,[東]尾形和幸,ロードホースクラブ,
8,3,6,セイウンキラビヤカ,牝4,55,石川裕紀,1:34.8,1.3/4,**,3-6-6,36.6,141.0,14,478(-6),,,,[東]池上昌和,西山茂行,
9,4,8,イルルーメ,牡3,53,横山武史,1:35.0,1.1/4,**,16-16-16,35.1,114.3,13,486(+8),,,,[東]高市圭二,西森鶴,
10,1,2,スズカゼ,牝4,55,村田一誠,1:35.3,1.3/4,**,2-4-4,37.4,22.1,8,480(0),,,,[東]伊藤正徳,ヒダカ・ブリーダーズ・ユニオン,
11,5,10,ネオヴィットーリア,牝4,55,柴田善臣,1:35.4,1/2,**,7-10-14,36.6,58.7,11,460(+6),,,,[東]古賀史生,小林仁幸,
12,7,13,クィーンビー,牝5,55,三浦皇成,1:35.6,1.1/2,**,7-6-8,37.5,254.4,15,480(+18),,,,[東]田中清隆,和田牧場,
13,2,3,パンドラフォンテン,牝4,55,内田博幸,1:35.9,2,**,3-2-2,38.3,20.1,7,462(+6),,,,[東]高橋裕,吉橋興生,
14,3,5,トウショウビクター,牡5,56,木幡初也,1:36.0,1/2,**,14-14-15,36.8,82.0,12,470(+22),,,,[東]杉浦宏昭,藤田衛成,
15,8,15,ドゥモワゼル,牝4,55,勝浦正樹,1:36.4,2.1/2,**,7-10-11,37.7,321.2,16,460(+14),,,,[東]粕谷昌央,小田切統二,
16,7,14,ニシノアップルパイ,牡4,57,池添謙一,1:38.6,大,**,7-4-11,40.7,6.0,2,496(+4),,,,[東]中舘英二,西山茂行,
