着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,4,マスラオ,セ4,57,北村宏司,2:33.7,,**,5-5-3-4,35.9,11.1,5,438(-2),,,,[東]金成貴史,Ｇリビエール・レーシング,750.0
2,3,3,グリントオブライト,牝5,55,三浦皇成,2:33.8,1/2,**,6-7-6-8,35.8,5.5,3,448(+2),,,,[東]戸田博文,サンデーレーシング,300.0
3,1,1,ジョブックコメン,牝3,49,山田敬士,2:33.9,3/4,**,3-3-3-4,36.2,5.0,2,416(-2),,,,[東]小桧山悟,萩本企画,190.0
4,8,10,バラダガール,牝4,55,田辺裕信,2:34.0,1/2,**,9-9-9-4,35.9,2.0,1,560(0),,,,[東]国枝栄,シルクレーシング,110.0
5,7,9,マサハヤスター,牡4,57,内田博幸,2:34.4,2.1/2,**,6-6-6-9,36.4,85.2,10,474(-4),,,,[西]今野貞一,中村政夫,75.0
6,6,6,ウインクリムゾン,牡4,57,松岡正海,2:34.4,アタマ,**,6-7-6-4,36.4,52.1,8,466(0),,,,[東]高木登,ウイン,
7,6,7,トーセンヴィガー,牡3,54,石橋脩,2:34.8,2.1/2,**,3-3-3-2,37.1,11.1,6,472(-2),,,,[東]中川公成,島川隆哉,
8,2,2,プロヴェルビオ,牝4,53,藤田菜七,2:35.0,1.1/2,**,9-11-10-11,36.5,45.4,7,452(+10),,,,[東]根本康広,成富直行,
9,7,8,リュウシンローズ,牝4,53,菊沢一樹,2:35.1,1/2,**,9-9-10-9,36.6,312.5,11,466(0),,,,[東]堀井雅広,浜本牧場,
10,5,5,エールブリリアンツ,牡4,57,荻野琢真,2:35.9,5,**,1-1-1-1,38.4,54.0,9,492(-2),,,,[西]今野貞一,佐伯由加理,
11,8,11,デナリ,牡5,57,戸崎圭太,2:36.6,4,**,2-2-2-2,39.1,8.4,4,494(+8),,,,[東]田村康仁,寺田千代乃,
