着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,マイネルアルケミー,牡2,54,柴田大知,1:09.6,,**,1-1,34.4,3.4,1,460(0),,,,[東]栗田博憲,サラブレッドクラブ・ラフィアン,500.0
2,7,13,ヴォイスオブジョイ,牝2,54,津村明秀,1:10.0,2.1/2,**,10-6,34.0,5.8,2,448(+6),,,,[東]水野貴広,サラブレッドクラブ・ラフィアン,200.0
3,7,14,ミリオンゲーム,牝2,52,藤田菜七,1:10.1,1/2,**,2-2,34.8,8.8,4,426(+12),,,,[東]奥村武,ドラゴンヒルズホースクラブ,130.0
4,5,10,ニシノドレッシー,牝2,54,的場勇人,1:10.3,1.1/2,**,8-6,34.5,7.0,3,428(0),,,,[東]的場均,西山茂行,75.0
5,1,1,オトリコミチュウ,牝2,54,嘉藤貴行,1:10.3,クビ,**,10-9,34.2,13.9,8,432(0),,,,[東]奥平雅士,内田玄祥,50.0
6,1,2,カツコノユメ,牝2,54,柴田善臣,1:10.4,1/2,**,6-6,34.7,35.2,10,410(+8),,,,[東]伊藤伸一,大久保與志雄,
7,6,12,フラッシュノワール,牡2,54,北村宏司,1:10.4,クビ,**,5-4,34.8,11.1,6,466(-4),,,,[東]伊藤大士,キャロットファーム,
8,2,3,トーアマーブル,牝2,51,山田敬士,1:10.5,クビ,**,15-14,33.9,60.8,11,422(+2),,,,[東]藤原辰雄,高山ランド,
9,5,9,ダイユウアイーダ,牝2,54,石川裕紀,1:10.5,クビ,**,3-3,35.0,65.2,12,418(0),,,,[東]相沢郁,大友靖岐,
10,4,7,コロポックル,牝2,54,宮崎北斗,1:10.7,1.1/2,**,10-12,34.6,31.9,9,430(-2),,,,[東]菊川正達,ビッグレッドファーム,
11,8,15,ボヘミアラプソディ,牡2,54,丸山元気,1:10.8,クビ,**,16-16,33.5,11.6,7,472(+6),,,,[東]伊藤圭三,平井裕,
12,3,6,イエローナイフ,牡2,52,菊沢一樹,1:10.8,クビ,**,6-9,35.1,306.9,16,442(-4),,,,[東]谷原義明,ミルファーム,
13,2,4,ワラウウマザンマイ,牡2,54,内田博幸,1:10.8,ハナ,**,14-15,34.4,132.4,14,414(+2),,,,[東]武藤善則,鈴木慈雄,
14,3,5,レトルダムール,牡2,51,木幡育也,1:11.0,1.1/2,**,13-12,34.7,129.6,13,452(+6),,,,[東]佐藤吉勝,スピードファーム,
15,4,8,メドウスイート,牝2,52,横山武史,1:11.1,1/2,**,3-4,35.6,195.1,15,432(-2),,,,[東]高柳瑞樹,中村智幸,
16,8,16,ヘデラ,牝2,54,戸崎圭太,1:11.5,2.1/2,**,8-11,35.7,9.5,5,426(-4),,,,[東]手塚貴久,ミルファーム,
