着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,コウユーホクト,牡3,53,藤田菜七,1:11.2,,**,10-8,37.0,13.8,9,508(+8),,,,[東]竹内正洋,加治屋貞光,750.0
2,6,12,アルゴロオジエ,牝4,55,三浦皇成,1:11.3,3/4,**,3-2,37.5,5.9,2,488(-8),,,,[東]田村康仁,エンジェルレーシング,300.0
3,1,2,セラファン,牝4,52,山田敬士,1:11.4,クビ,**,15-15,36.2,69.2,11,508(-6),,,,[東]相沢郁,小野建,190.0
4,2,4,アミーキティア,牝6,55,田辺裕信,1:11.4,アタマ,**,3-4,37.6,7.8,5,470(+6),,,,[東]大竹正博,ノースヒルズ,110.0
5,8,15,ホウオウジャッジ,牡3,52,木幡育也,1:11.5,1/2,**,5-4,37.6,7.0,4,458(-2),,,,[東]矢野英一,小笹芳央,75.0
6,4,8,シルバーストーン,牡4,57,内田博幸,1:11.6,クビ,**,8-8,37.5,3.5,1,506(+6),,,,[東]石栗龍彦,峰哲馬,
7,8,16,タイセイシュラーク,牡3,55,大野拓弥,1:11.7,1/2,**,5-4,37.8,11.2,6,478(-4),,,,[東]新開幸一,田中成奉,
8,4,7,ロマンスマジック,牝4,55,杉原誠人,1:11.8,3/4,**,5-7,37.9,222.6,15,466(+6),,,,[東]奥平雅士,ミルファーム,
9,5,9,カタナ,牡3,55,松岡正海,1:11.8,ハナ,**,12-11,37.1,13.1,7,478(+4),,,,[東]上原博之,ＫＴレーシング,
10,3,6,シセイタケル,牡3,54,木幡巧也,1:11.9,1/2,**,13-13,37.1,6.6,3,468(+6),,,,[東]高橋文雅,猪苗代勇,
11,1,1,ラプターゲイル,牝3,53,柴田大知,1:12.1,1.1/4,**,13-13,37.2,191.9,14,440(+20),,,,[東]田中博康,ビッグレッドファーム,
12,2,3,マリノディアナ,牝3,52,武藤雅,1:12.3,1.1/4,**,1-1,38.7,81.3,12,440(+18),,,,[東]水野貴広,和田志保,
13,7,14,アルベルティーヌ,牝3,53,津村明秀,1:12.4,クビ,**,8-8,38.4,13.3,8,428(-6),,,,[東]栗田徹,村野康司,
14,5,10,ピオレドール,牡3,55,宮崎北斗,1:12.8,2.1/2,**,11-11,38.4,97.4,13,460(-10),,,,[東]小笠倫弘,グリーンファーム,
15,6,11,セグレートシチー,牡3,53,菊沢一樹,1:13.6,5,**,2-3,39.9,56.4,10,502(-2),,,,[東]伊藤圭三,友駿ホースクラブ,
除,3,5,カシマフウリン,牝3,53,横山和生,,,**,,,---,,482(+4),,,,[東]奥村武,松浦一久,
