着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,オーヴァーライト,牡3,55,内田博幸,1:09.2,,**,8-6,35.8,12.8,6,500(+6),,,,[東]手塚貴久,サンデーレーシング,"1,050.0"
2,7,13,ヤサシサ,牝4,55,モレイラ,1:09.7,3,**,1-1,37.0,4.1,2,498(-6),,,,[西]奥村豊,佐久間拓士,420.0
3,4,8,ダイワスキャンプ,セ6,57,北村宏司,1:09.7,ハナ,**,14-13,35.7,2.9,1,442(0),,,,[東]鹿戸雄一,大城敬三,260.0
4,6,12,グラスレオ,牡3,55,田辺裕信,1:09.7,クビ,**,3-2,36.9,15.6,7,492(+4),,,,[東]尾形和幸,半沢,160.0
5,1,2,トラベリング,牡3,55,藤岡佑介,1:09.8,クビ,**,5-2,36.7,10.6,5,486(-2),,,,[西]高橋亮,グリーンファーム,105.0
6,6,11,バシレウスライオン,セ5,57,和田竜二,1:09.8,クビ,**,8-9,36.4,53.4,12,464(0),,,,[西]高柳大輔,ライオンレースホース,
7,3,6,ウサギノダンス,牡3,55,柴田大知,1:09.9,クビ,**,2-2,37.2,28.9,10,488(+8),,,,[東]南田美知,桐谷茂,
8,8,15,ローレルジャック,牡5,57,松岡正海,1:10.1,1.1/4,**,4-5,37.2,46.7,11,490(+6),,,,[東]高橋裕,ローレルレーシング,
9,5,10,サニーダンサー,牡3,55,ルメール,1:10.2,1/2,**,6-7,37.0,6.8,3,474(-6),,,,[東]加藤征弘,陳立文,
10,8,16,コウユーホクト,牡3,53,藤田菜七,1:10.2,クビ,**,8-9,36.8,23.8,8,510(+2),,,,[東]竹内正洋,加治屋貞光,
11,7,14,コンドルヒデオ,牡6,57,柴山雄一,1:10.3,クビ,**,14-15,36.4,67.7,13,510(0),,,,[西]牧浦充徳,庄司修二,
12,5,9,ミッキーオフィサー,牝5,53,横山武史,1:10.3,クビ,**,11-11,36.8,284.2,15,460(+6),,,,[東]萩原清,野田みづき,
13,2,4,ギンゴー,牡5,57,杉原誠人,1:10.5,3/4,**,6-7,37.3,25.5,9,498(0),,,,[東]武市康男,ミルファーム,
14,4,7,ソルプレーサ,牡6,57,西田雄一,1:10.7,1.1/4,**,13-11,36.9,8.9,4,530(+4),,,,[東]堀井雅広,西森鶴,
15,3,5,ラピッドライズ,牝5,55,吉田隼人,1:11.4,4,**,12-13,37.7,96.5,14,494(-4),,,,[東]斎藤誠,下河辺隆行,
除,2,3,ビヨンジオール,牡6,57,武豊,,,**,,,---,,506(-2),,,,[東]的場均,林正道,
