着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,ヴェルスパー,牝3,53,戸崎圭太,1:08.7,,**,4-3,34.4,2.4,1,438(+6),,,,[東]加藤征弘,サンデーレーシング,"1,088.5"
2,3,5,ワイナルダム,牡4,57,松岡正海,1:08.9,1.1/2,**,8-7,34.2,4.0,2,460(+4),,,,[東]水野貴広,コスモヴューファーム,431.0
3,4,8,ブルーハワイアン,牝3,53,田中勝春,1:09.1,1.1/4,**,2-2,35.1,7.0,3,468(+20),,,,[東]田島俊明,村野康司,265.5
4,1,2,ダイイチターミナル,牡4,57,内田博幸,1:09.2,1/2,**,12-11,34.3,16.3,6,448(+8),,,,[東]高市圭二,ミルファーム,160.0
5,6,12,ペイシャゲラン,牝4,55,井上敏樹,1:09.2,クビ,**,8-7,34.5,155.1,12,444(-2),,,,[東]松永康利,北所直人,105.0
6,8,16,ザベストエバー,牡4,57,田辺裕信,1:09.3,1/2,**,15-15,34.1,17.0,7,462(-2),,,,[東]武井亮,古賀慎一,
7,8,15,スノーマン,牡5,57,北村宏司,1:09.3,クビ,**,14-14,34.2,54.0,10,502(+8),,,,[東]伊藤圭三,永井秀貴,
8,4,7,プリティマックス,牝4,55,柴田善臣,1:09.3,ハナ,**,3-3,35.1,12.2,5,442(+2),,,,[東]菊川正達,丸岡啓一,
9,6,11,カワキタロマン,牡3,55,菅原隆一,1:09.4,クビ,**,5-7,34.9,192.2,14,476(-6),,,,[東]武市康男,川島吉男,
10,2,3,サイドストリート,牝3,53,柴田大知,1:09.4,クビ,**,1-1,35.5,9.4,4,468(-10),,,,[東]伊藤大士,ニッシンレーシング,
11,5,9,フリームーヴメント,牡5,57,勝浦正樹,1:09.5,1/2,**,16-16,34.1,109.9,11,454(0),,,,[東]宗像義忠,ディアレストクラブ,
12,7,14,カシノクオーレ,牝3,53,西田雄一,1:09.5,クビ,**,13-11,34.5,515.1,15,466(-6),,,,[東]天間昭一,柏木務,
13,2,4,カズミドリーム,牝3,53,原田和真,1:09.6,クビ,**,10-7,34.8,25.6,9,456(+2),,,,[東]中野栄治,藤沼利夫,
14,1,1,ボアソルチ,牝3,53,長岡禎仁,1:09.6,クビ,**,10-11,34.8,567.3,16,442(0),,,,[東]竹内正洋,カナヤマホールディングス,
15,7,13,ジェイケイオジョウ,牝4,55,蛯名正義,1:09.9,2,**,5-5,35.4,20.6,8,470(-4),,,,[東]堀井雅広,小谷野次郎,
16,5,10,パストラル,牝4,55,江田照男,1:10.1,1,**,5-5,35.7,157.3,13,460(+4),,,,[東]本間忍,岡田壮史,
