着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,ラージヒル,牡2,54,ルメール,2:02.0,,**,2-2-2-2,36.4,5.5,4,478(+4),,,,[東]林徹,リーヴァ,500.0
2,6,11,レオンドーロ,牝2,54,柴田大知,2:02.1,3/4,**,2-3-3-3,36.4,4.1,1,450(-4),,,,[東]栗田博憲,ビッグレッドファーム,200.0
3,4,8,サトノエルドール,牡2,54,北村宏司,2:02.5,2.1/2,**,10-11-7-7,36.4,8.9,5,462(-2),,,,[東]国枝栄,サトミホースカンパニー,130.0
4,3,6,ホウオウビクトリー,牡2,54,吉田隼人,2:02.7,1.1/4,**,14-13-12-10,36.3,114.6,13,466(0),,,,[東]斎藤誠,小笹芳央,75.0
5,6,12,ポルーニン,牡2,54,モレイラ,2:02.7,クビ,**,5-5-5-4,36.8,4.6,2,464(+10),,,,[東]戸田博文,吉澤克己,50.0
6,1,2,クラサーヴィツァ,牝2,54,三浦皇成,2:02.9,1.1/4,**,10-10-7-7,36.8,5.3,3,444(+16),,,,[東]武井亮,ＫＴレーシング,
7,4,7,フライクーゲル,牡2,54,池添謙一,2:02.9,クビ,**,5-6-5-4,37.0,22.9,8,464(+8),,,,[東]黒岩陽一,水上行雄,
8,1,1,タイセイアヴァンセ,牝2,54,石橋脩,2:03.1,1.1/4,**,7-6-7-7,37.1,45.1,10,412(-2),,,,[東]青木孝文,田中成奉,
9,8,15,マイネルモーディグ,牡2,54,津村明秀,2:03.3,1.1/4,**,1-1-1-1,37.8,41.3,9,466(+4),,,,[東]宗像義忠,サラブレッドクラブ・ラフィアン,
10,3,5,ストームウォリアー,牡2,54,和田竜二,2:03.4,1/2,**,4-3-3-4,37.6,52.7,11,498(+6),,,,[東]中川公成,伊東純一,
11,2,3,ウィードソウル,牡2,54,岩田康誠,2:03.5,1/2,**,13-14-14-12,36.9,54.9,12,502(+2),,,,[東]伊藤大士,杉山忠国,
12,7,14,サクラザチェンジ,牡2,53,武藤雅,2:03.6,1/2,**,17-16-14-12,37.1,21.1,7,470(-2),,,,[東]武藤善則,岡田繁幸,
13,5,10,シティーオブスター,牡2,54,戸崎圭太,2:03.7,1/2,**,8-8-10-10,37.5,17.3,6,480(+8),,,,[東]矢野英一,吉田和美,
14,8,16,ショウチクバイ,牡2,52,菊沢一樹,2:04.5,5,**,8-8-12-14,38.1,332.3,14,486(+2),,,,[東]宗像義忠,ミルファーム,
15,8,17,リアルフェイス,牝2,54,丹内祐次,2:04.6,3/4,**,15-16-17-16,37.3,483.1,17,430(0),,,,[東]水野貴広,コスモヴューファーム,
16,2,4,マイアイザック,牡2,54,江田照男,2:06.0,9,**,15-15-10-14,39.8,352.5,15,520(+18),,,,[東]田中剛,保坂義貞,
17,5,9,ナモラード,牡2,54,黛弘人,2:06.1,3/4,**,12-12-16-16,39.3,454.7,16,446(0),,,,[東]武井亮,石瀬浩三,
