着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,3,バイオンディップス,牡6,60,五十嵐雄,3:11.3,,,2-2-1-1,13.3,1.6,1,526(0),,,,[東]小島茂之,丸山担,780.0
2,1,1,シークレットパス,牡7,60,石神深一,3:11.3,クビ,,3-4-3-2,13.3,3.7,2,462(-2),,,,[東]尾形和幸,岡田牧雄,310.0
3,7,10,セガールフォンテン,牡8,60,江田勇亮,3:11.5,1,,3-2-2-2,13.3,9.3,3,494(+4),,,,[東]石毛善彦,吉橋興生,200.0
4,6,8,ブルーガーディアン,牡6,60,大庭和弥,3:12.5,6,,6-6-6-5,13.4,16.4,5,490(0),,,,[東]星野忍,ＹＧＧホースクラブ,120.0
5,4,4,マイネルヴァッサー,牡5,60,山本康志,3:12.6,クビ,,5-5-5-4,13.4,10.2,4,434(+8),,,,[東]土田稔,サラブレッドクラブ・ラフィアン,78.0
6,2,2,コパカバーナ,牝4,58,蓑島靖典,3:16.6,大,,1-1-4-6,13.7,253.5,11,508(+2),,,,[東]伊藤正徳,ミルファーム,
7,8,12,オリヴァー,牡4,60,中村将之,3:17.6,6,,6-7-7-7,13.7,60.7,8,452(-10),,,,[東]田中剛,飯田正剛,
8,8,11,サンダーラム,牡3,58,上野翔,3:19.2,10,,9-10-9-10,13.8,323.9,12,504(+12),,,,[東]中舘英二,加藤ステーブル,
9,5,6,ヴァルコイネン,牡7,60,小野寺祐,3:19.7,3,,8-8-8-8,13.9,28.5,6,470(+8),,,,[東]小笠倫弘,吉田照哉,
10,5,5,ブルベアハーブ,牡3,58,植野貴也,3:20.0,2,,9-9-9-9,13.9,64.5,9,466(-4),,,,[西]橋田満,ブルアンドベア,
11,7,9,ショーストーム,牡5,60,草野太郎,3:21.1,7,,11-11-11-11,14.0,80.4,10,476(-2),,,,[東]加藤和宏,吉冨学,
中,6,7,グリトニル,牡4,60,大江原圭,,,,,,39.9,7,440(0),,,,[東]星野忍,栗本博晴,
