着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,アポロビビ,牡2,54,勝浦正樹,1:12.2,,**,10-6,36.7,27.7,5,468(0),,,,[東]中舘英二,アポロサラブレッドクラブ,700.0
2,8,16,トミケンルーア,セ2,54,丸山元気,1:12.6,2.1/2,**,12-11,36.5,43.4,8,454(0),,,,[東]竹内正洋,冨樫賢二,280.0
3,7,14,サニークラウド,牡2,54,石橋脩,1:13.1,3,**,4-2,38.7,5.9,4,486(0),,,,[東]牧光二,高嶋祐子,180.0
4,3,5,スズノウメ,牝2,54,三浦皇成,1:13.1,クビ,**,2-2,38.8,32.3,6,470(0),,,,[東]伊藤正徳,小紫惠美子,110.0
5,7,13,カルミッチ,牝2,51,木幡育也,1:13.7,3.1/2,**,13-13,37.2,165.1,14,476(0),,,,[東]大江原哲,平本敏夫,70.0
6,2,4,ユメノハジマリ,牝2,54,江田照男,1:13.8,3/4,**,6-6,38.7,3.4,2,448(0),,,,[東]矢野英一,ＹＧＧホースクラブ,
7,4,7,タイムアクシス,牝2,51,山田敬士,1:14.3,3,**,6-8,39.2,67.4,12,456(0),,,,[東]青木孝文,長塩豊,
8,5,9,スマートマウアー,牡2,54,武豊,1:14.4,クビ,**,4-5,40.0,3.0,1,510(0),,,,[西]大久保龍,大川徹,
9,1,1,ロジェール,牝2,54,津村明秀,1:14.8,2.1/2,**,1-1,40.6,56.7,10,466(0),,,,[東]和田雄二,栗坂崇,
10,3,6,ヤマイチダンディ,牡2,54,池添謙一,1:14.8,クビ,**,6-9,39.7,5.2,3,482(0),,,,[西]武英智,坂本肇,
11,4,8,マッシロ,牝2,54,内田博幸,1:14.9,クビ,**,10-9,39.5,62.3,11,410(0),,,,[東]加藤征弘,佐久間拓士,
12,8,15,ドラマ,牡2,54,柴田大知,1:15.4,3,**,14-14,38.7,96.2,13,466(0),,,,[東]萱野浩二,馬目卓,
13,5,10,ウラギリモノ,牝2,52,藤田菜七,1:16.2,5,**,9-11,40.9,49.6,9,394(0),,,,[東]根本康広,内田玄祥,
14,1,2,ミスラコニック,牝2,52,横山武史,1:17.7,9,**,2-4,43.5,210.1,15,404(0),,,,[東]石毛善彦,西本資史,
15,6,11,ツェービガニリニ,牡2,54,田辺裕信,1:19.7,大,**,16-16,40.9,36.6,7,500(0),,,,[東]岩戸孝樹,ミルファーム,
16,6,12,スズチャン,牝2,54,岩部純二,1:20.2,3,**,15-15,42.9,269.4,16,446(0),,,,[東]伊藤正徳,坂田行夫,
