着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,ブルーグローブ,牝2,54,戸崎圭太,1:36.7,,**,6-1-1,35.4,7.0,5,440(0),,,,[東]矢野英一,林正道,700.0
2,3,5,ショートボブ,牝2,54,宮崎北斗,1:37.1,2.1/2,**,3-6-4,35.4,19.8,6,474(0),,,,[東]松永康利,山上和良,280.0
3,2,4,スコッチリール,牝2,54,丸山元気,1:37.3,1,**,12-6-6,35.6,5.8,4,440(0),,,,[東]林徹,サンデーレーシング,180.0
4,6,11,ミラクルアゲイン,牝2,54,吉田隼人,1:37.3,クビ,**,3-2-4,35.9,36.2,8,422(0),,,,[東]堀井雅広,藤田在子,110.0
5,5,9,ストリーク,牝2,53,武藤雅,1:37.3,アタマ,**,3-6-6,35.6,4.9,3,460(0),,,,[東]尾形和幸,ＹＧＧホースクラブ,70.0
6,8,16,サピアウォーフ,牝2,54,大野拓弥,1:37.4,クビ,**,10-2-3,35.9,4.2,2,478(0),,,,[東]斎藤誠,小田吉男,
7,3,6,ネイトフォンテン,牝2,54,田辺裕信,1:37.5,3/4,**,8-11-10,35.4,61.9,11,444(0),,,,[東]戸田博文,吉橋興生,
8,4,8,カワイイスイーパー,牝2,54,横山和生,1:38.0,3,**,1-2-2,36.6,4.2,1,462(0),,,,[東]田中剛,國分純,
9,4,7,コイブミ,牝2,54,江田照男,1:38.1,1/2,**,9-10-9,36.1,26.6,7,394(0),,,,[東]大江原哲,平本敏夫,
10,1,2,シゲルピカピカ,牝2,53,木幡巧也,1:38.2,3/4,**,10-14-13,35.9,197.7,14,456(0),,,,[東]石毛善彦,森中蕃,
11,6,12,プレミアムシート,牝2,54,柴田大知,1:38.7,3,**,13-11-13,36.6,135.2,12,434(0),,,,[東]青木孝文,ビッグレッドファーム,
12,8,15,アースヒメ,牝2,54,内田博幸,1:38.9,1,**,2-2-10,37.4,45.9,9,452(0),,,,[東]中川公成,松山増男,
13,2,3,ラブヴィサージュ,牝2,54,柴山雄一,1:39.0,1/2,**,14-15-15,36.3,51.6,10,456(0),,,,[東]蛯名利弘,荻伏服部牧場,
14,5,10,シャトーヒミコ,牝2,54,原田和真,1:39.0,クビ,**,6-9-8,37.2,316.7,16,454(0),,,,[東]根本康広,円城幸男,
15,1,1,ガンチャン,牝2,54,岩部純二,1:39.2,1.1/4,**,15-11-12,37.1,140.4,13,412(0),,,,[東]萱野浩二,坂田行夫,
16,7,14,チリカラチリトト,牝2,54,的場勇人,1:39.6,2.1/2,**,15-16-16,36.3,257.0,15,436(0),,,,[東]高橋義博,橘倍男,
