着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,7,プライムセラー,セ5,57,石橋脩,2:31.7,,**,2-2-2-1,35.0,38.5,8,508(-12),,,,[東]和田正一,サンデーレーシング,"1,523.1"
2,3,3,ドレーク,牡3,54,藤岡康太,2:32.0,1.3/4,**,4-4-4-4,34.7,3.3,2,470(-2),,,,[西]藤岡健一,シルクレーシング,606.6
3,4,4,ヴァントシルム,牡4,57,ルメール,2:32.3,1.3/4,**,6-6-6-5,34.7,2.3,1,486(+6),,,,[西]須貝尚介,キャロットファーム,383.3
4,7,8,クレッシェンドラヴ,牡4,57,内田博幸,2:32.4,クビ,**,3-3-3-3,35.5,5.0,3,484(-4),,,,[東]林徹,広尾レース,230.0
5,8,10,フォーラウェイ,牡5,57,津村明秀,2:32.5,3/4,**,1-1-1-2,35.9,12.8,5,438(-6),,,,[西]北出成人,フジワラ・ファーム,150.0
6,2,2,シャリオヴァルト,セ5,57,蛯名正義,2:32.7,1.1/2,**,7-7-7-7,34.9,36.6,7,460(-4),,,,[東]尾関知人,前田幸治,
7,8,11,エストスペリオル,牡3,54,田辺裕信,2:32.7,クビ,**,4-4-4-6,35.4,7.4,4,448(+2),,,,[東]堀宣行,社台レースホース,
8,5,5,マイネルクラフト,牡5,57,丹内祐次,2:33.1,2.1/2,**,9-9-8-8,35.0,57.2,9,486(+2),,,,[東]岩戸孝樹,サラブレッドクラブ・ラフィアン,
9,1,1,コスモピクシス,牝5,55,柴田大知,2:33.2,1/2,**,11-11-11-10,34.7,147.7,11,432(-2),,,,[東]中野栄治,ビッグレッドファーム,
10,6,6,ホクセンジョウオー,牝3,52,大野拓弥,2:33.7,3,**,8-8-8-8,35.6,31.3,6,456(-6),,,,[東]松山将樹,大野裕,
11,7,9,シャインブライト,牡5,57,木幡巧也,2:33.7,アタマ,**,10-10-10-10,35.5,122.6,10,480(-4),,,,[東]畠山吉宏,了徳寺健二ホールディングス,
