着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,ナイトジュレップ,牡3,56,内田博幸,1:52.1,,**,1-1-1-1,38.2,33.1,8,474(-6),,,,[東]国枝栄,ノルマンディーサラブレッドレーシング,500.0
2,7,14,ココリモアナ,牝3,54,北村宏司,1:52.3,1.1/4,**,3-3-2-2,38.3,44.8,9,452(+6),,,,[東]古賀慎明,美崎光二郎,200.0
3,1,2,テンタマユキノブ,牡3,56,丹内祐次,1:52.8,3,**,3-4-4-4,38.6,22.2,7,426(-8),,,,[東]尾形和幸,澤田孝之,130.0
4,3,5,ベネディクション,セ3,56,大野拓弥,1:52.9,クビ,**,15-15-12-10,37.6,9.7,4,498(+8),,,,[東]古賀慎明,村野康司,75.0
5,4,8,キャプチュード,牡3,56,丸田恭介,1:52.9,クビ,**,3-4-6-5,38.6,7.7,3,474(+8),,,,[東]和田正一,ローレルレーシング,50.0
6,7,13,アランブレラ,牡3,56,ルメール,1:53.1,1.1/4,**,2-2-2-2,39.1,1.6,1,554(+4),,,,[東]尾関知人,キャロットファーム,
7,4,7,ファイトアローン,牡3,56,松岡正海,1:53.1,クビ,**,10-10-6-7,38.7,6.5,2,542(+10),,,,[東]奥平雅士,前川企画,
8,8,16,マトラッセ,牡3,56,柴山雄一,1:54.0,5,**,7-7-6-5,39.6,16.4,6,472(-4),,,,[東]清水英克,嶋田賢,
9,1,1,パルティーレ,牝3,54,西田雄一,1:54.5,3,**,8-7-9-9,39.9,181.9,12,478(+28),,,,[東]黒岩陽一,吉田千津,
10,6,12,サニツ,牝3,52,菊沢一樹,1:54.8,1.3/4,**,8-9-10-10,40.0,198.5,14,452(-4),,,,[東]柄崎孝,大塚亮一,
11,8,15,サトノオーサム,牡3,56,三浦皇成,1:54.8,クビ,**,6-6-4-7,40.6,14.3,5,504(0),,,,[東]高柳瑞樹,サトミホースカンパニー,
12,2,3,ナナセマル,牝3,52,藤田菜七,1:54.9,クビ,**,10-10-11-12,39.7,49.0,10,464(-6),,,,[東]国枝栄,アフロｉｎＥｌＰａｓｏ,
13,6,11,リミックス,牡3,56,菱田裕二,1:56.1,7,**,15-15-15-14,39.8,194.9,13,460(-14),,,,[東]奥平雅士,社台レースホース,
14,2,4,スクリプティド,牝3,54,石川裕紀,1:56.2,3/4,**,12-13-13-13,40.3,158.9,11,444(-8),,,,[東]栗田徹,ゴドルフィン,
15,3,6,ロンサール,牡3,55,武藤雅,1:56.7,3,**,14-13-13-15,40.7,362.6,15,424(-4),,,,[東]尾形和幸,佐藤壽男,
16,5,10,サムソンフォンテン,牡3,53,山田敬士,2:00.5,大,**,12-12-15-16,44.2,571.0,16,506(+8),,,,[東]石毛善彦,吉橋興生,
