着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,イザ,牡5,57,田辺裕信,1:11.2,,**,4-2,36.7,4.8,2,498(+2),,,,[東]高柳瑞樹,松田整二,750.0
2,1,1,エースロッカー,牡3,55,岩部純二,1:11.2,クビ,**,4-4,36.6,10.9,4,488(-2),,,,[東]中川公成,西森鶴,300.0
3,8,15,タイセイラビッシュ,牡6,57,黛弘人,1:11.6,2.1/2,**,2-2,37.2,22.2,8,484(-4),,,,[東]青木孝文,田中成奉,190.0
4,5,10,ランパク,牡3,55,三浦皇成,1:11.8,1.1/4,**,9-9,36.8,2.4,1,490(-4),,,,[東]高木登,一村哲也,92.5
4,7,14,シアトルトウショウ,牝3,53,大野拓弥,1:11.8,同着,**,8-7,36.9,5.6,3,474(+2),,,,[東]萱野浩二,トウショウ産業,92.5
6,5,9,ポートナイトサイト,牝3,51,横山武史,1:11.9,クビ,**,1-1,37.5,18.5,7,464(+8),,,,[東]伊藤大士,ライオンレースホース,
7,1,2,フジマサクイーン,牝4,55,西田雄一,1:12.4,3,**,11-9,37.3,76.7,12,456(-12),,,,[東]菊川正達,藤原正一,
8,2,4,ミラビリア,牝3,50,木幡育也,1:12.5,1/2,**,12-11,37.2,15.8,6,466(+2),,,,[東]中舘英二,ノルマンディーサラブレッドレーシング,
9,8,16,スフバータル,牡5,55,藤田菜七,1:12.6,3/4,**,16-16,36.6,26.2,9,520(-1),,,,[東]中野栄治,和田牧場,
10,6,11,ターキッシュバン,牝3,52,木幡巧也,1:12.6,ハナ,**,9-11,37.6,234.2,16,426(+10),,,,[東]田島俊明,岡田牧雄,
11,4,8,サーロンドン,セ4,57,丸田恭介,1:12.6,クビ,**,15-15,36.9,216.3,15,474(0),,,,[東]加藤和宏,窪田芳郎,
12,6,12,スフィーダグリーン,牡4,57,勝浦正樹,1:12.7,3/4,**,14-14,37.3,89.6,14,560(+10),,,,[東]的場均,寳寄山拓樹,
13,2,3,レアリティバイオ,牡4,57,北村宏司,1:12.7,ハナ,**,12-11,37.4,29.3,10,504(+14),,,,[東]松山将樹,バイオ,
14,4,7,ロトヴィグラス,牡3,55,嘉藤貴行,1:12.8,クビ,**,7-7,38.1,13.7,5,472(+16),,,,[東]高市圭二,國武佳博,
15,3,5,アドマイヤホルン,牝4,55,丸山元気,1:13.2,2.1/2,**,4-4,38.6,88.0,13,396(-2),,,,[東]上原博之,近藤利一,
16,3,6,アップファーレン,牝3,53,丹内祐次,1:14.4,7,**,2-4,40.0,64.4,11,502(+12),,,,[東]上原博之,ＫＴレーシング,
