着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,12,アカネバローロ,牝5,58,五十嵐雄,3:12.0,,,1-2-2-3,13.3,10.1,5,484(-2),,,,[東]岩戸孝樹,ライオンレースホース,780.0
2,6,10,レジェンドパワー,セ6,60,原田和真,3:12.2,1.1/4,,2-1-1-1,13.3,5.4,3,444(0),,,,[東]中野栄治,西村新一郎,310.0
3,6,9,ココスタイル,牡6,60,石神深一,3:13.8,10,,3-3-2-2,13.5,3.0,1,518(-6),,,,[東]的場均,林正道,200.0
4,5,7,シゲルピーマン,セ3,58,上野翔,3:13.9,クビ,,8-7-5-5,13.5,32.6,8,460(+2),,,,[東]粕谷昌央,森中蕃,120.0
5,8,14,ベストダンス,牡4,60,草野太郎,3:14.1,1.1/4,,4-4-4-4,13.5,27.1,7,492(-12),,,,[東]戸田博文,平井裕,78.0
6,3,4,レッドカイラス,セ4,60,大江原圭,3:15.0,5,,5-6-7-5,13.5,12.3,6,464(+2),,,,[東]藤沢和雄,東京ホースレーシング,
7,4,5,キールコネクション,牡6,60,蓑島靖典,3:15.7,4,,12-12-8-8,13.6,3.1,2,472(+4),,,,[東]尾関知人,水上行雄,
8,5,8,ジョーカーワイルド,牡3,58,高野和馬,3:16.0,1.3/4,,8-5-6-7,13.6,234.2,14,520(-6),,,,[東]浅野洋一,ＴＵＲＨ,
9,1,1,ブルベアサンショウ,牡3,58,黒岩悠,3:16.8,5,,13-13-9-9,13.7,55.2,9,462(-4),,,,[西]坂口正則,ブルアンドベア,
10,8,13,コンゴウリキ,セ5,60,山本康志,3:18.6,大,,10-10-10-10,13.8,62.6,11,438(+12),,,,[東]藤原辰雄,浅田次郎,
11,3,3,カムイ,牡5,60,小野寺祐,3:21.2,大,,11-11-12-11,14.0,59.8,10,466(0),,,,[東]大和田成,川島吉男,
12,2,2,テイエムフタエマル,牝6,58,佐久間寛,3:21.9,4,,5-7-11-11,14.0,9.4,4,498(-12),,,,[西]渡辺薫彦,竹園正繼,
中,4,6,シゲルアサツキ,牝3,56,浜野谷憲,,,,14,,140.8,12,446(-6),,,,[東]粕谷昌央,森中蕃,
中,7,11,クリノエリザベッタ,牝3,56,大庭和弥,,,,5-7-13,,197.4,13,500(+6),,,,[東]天間昭一,栗本博晴,
