着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,シゲノブ,牡3,56,内田博幸,1:54.8,,**,3-3-4-3,38.9,5.2,3,496(0),,,,[東]栗田徹,玉腰勇吉,500.0
2,8,16,マイネルラッジョ,牡3,56,柴田大知,1:54.8,クビ,**,5-5-4-3,38.9,3.4,1,538(+6),,,,[東]上原博之,サラブレッドクラブ・ラフィアン,200.0
3,7,13,シーオブセレニティ,牡3,56,北村宏司,1:55.1,2,**,3-3-2-2,39.4,6.8,5,450(+8),,,,[東]木村哲也,ゴドルフィン,130.0
4,4,8,セイカメテオライト,牡3,56,石川裕紀,1:55.2,クビ,**,12-12-8-7,38.5,18.5,8,450(+2),,,,[東]相沢郁,久米大,75.0
5,3,6,レッドアグラード,牡3,53,木幡育也,1:55.3,3/4,**,8-8-6-6,39.1,6.7,4,514(+2),,,,[東]戸田博文,東京ホースレーシング,50.0
6,2,3,サンシャイアン,牡3,56,松岡正海,1:55.6,1.1/2,**,1-1-1-1,40.0,3.8,2,474(-2),,,,[東]杉浦宏昭,加藤ステーブル,
7,1,1,パトロナ,牡3,55,武藤雅,1:56.4,5,**,15-15-11-9,39.5,83.1,9,464(+2),,,,[東]黒岩陽一,社台レースホース,
8,6,12,トーアスサノオー,牡3,53,山田敬士,1:56.7,1.1/2,**,5-7-11-11,39.8,18.2,7,456(0),,,,[東]星野忍,高山ランド,
9,1,2,アマゾンチャック,牝3,54,宮崎北斗,1:57.2,3,**,8-10-8-8,40.6,365.7,16,468(+4),,,,[東]林徹,下河辺牧場,
10,8,15,レコンキスタシチー,牡3,56,伊藤工真,1:57.4,1.1/4,**,14-14-13-12,40.4,86.2,10,470(-4),,,,[東]金成貴史,友駿ホースクラブ,
11,4,7,シオラパルク,セ3,56,丹内祐次,1:57.5,3/4,**,2-2-2-3,41.9,241.0,12,464(-2),,,,[東]尾形和幸,高橋文男,
12,5,10,モダンジャイブ,牡3,55,木幡巧也,1:57.6,1/2,**,8-8-6-9,41.3,15.5,6,536(+22),,,,[東]斎藤誠,社台レースホース,
13,5,9,シュネルスト,牡3,54,菊沢一樹,1:58.1,3,**,12-12-15-14,40.6,351.5,15,498(-10),,,,[東]栗田博憲,ノルマンディーサラブレッドレーシング,
14,7,14,トーセンフェイム,牡3,56,菅原隆一,1:58.3,1.1/4,**,5-5-8-13,41.6,295.9,13,484(+8),,,,[東]柴田政人,島川隆哉,
15,6,11,チャンピオンノホシ,牡3,56,武士沢友,1:58.9,4,**,15-15-16-16,40.8,297.5,14,540(-2),,,,[東]勢司和浩,坪野谷和平,
16,3,5,マエストーソ,牡3,56,田中勝春,1:59.9,6,**,8-11-14-15,42.7,232.9,11,522(+2),,,,[東]新開幸一,スリースターズレーシング,
