着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,10,ハットラブ,牝4,55,菊沢一樹,1:09.9,,**,10-10,34.6,3.3,1,486(0),,,,[東]菊沢隆徳,服部邦繁,"1,847.3"
2,6,8,タガノヴィッター,牡5,57,ルメール,1:10.0,3/4,**,9-8,35.1,3.3,2,512(0),,,,[西]牧浦充徳,八木良司,737.8
3,8,12,アスタースウィング,牡4,57,石橋脩,1:10.2,1.1/2,**,3-3,36.3,4.0,3,512(-8),,,,[西]中竹和也,加藤久枝,463.9
4,4,5,アレット,セ7,57,北村宏司,1:10.4,1.1/4,**,2-2,36.6,30.3,8,526(+14),,,,[西]岡田稲男,ゴドルフィン,270.0
5,8,13,カネトシビバーチェ,牝7,55,戸崎圭太,1:10.6,1.1/4,**,7-6,36.3,12.8,5,460(-4),,,,[西]大橋勇樹,兼松忠男,182.0
6,6,9,プレシャスエース,牡5,57,横山典弘,1:10.7,1/2,**,5-4,36.5,19.3,6,502(-2),,,,[東]栗田博憲,鈴木芳夫,
7,2,2,ビービーサレンダー,牡5,57,吉田隼人,1:10.7,ハナ,**,8-7,36.2,30.9,9,496(-4),,,,[東]久保田貴,坂東牧場,
8,4,4,ヨンカー,セ5,57,内田博幸,1:11.3,3.1/2,**,1-1,37.6,9.3,4,538(+4),,,,[東]和田正一,吉田和美,
9,3,3,ワイドリーザワン,牡6,57,横山和生,1:11.7,2.1/2,**,12-12,35.4,22.9,7,458(0),,,,[東]奥村武,坂本浩一,
10,7,11,リンガスウーノ,牝5,55,三浦皇成,1:11.9,1.1/4,**,3-4,38.0,49.2,10,504(+6),,,,[東]高橋祥泰,伊藤巖,
11,1,1,ウエスタンメルシー,牝7,55,大野拓弥,1:12.8,5,**,10-11,37.6,177.6,13,460(-14),,,,[東]奥村武,西川賢,
12,5,7,スズカアーサー,牡9,57,藤田菜七,1:12.9,1/2,**,12-13,36.6,65.1,11,494(0),,,,[東]柄崎孝,永井啓弍,
13,5,6,ローゼンタール,牝5,55,丸山元気,1:13.0,クビ,**,5-9,38.8,75.8,12,508(-4),,,,[西]森田直行,岡田牧雄,
