着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,エジステンツァ,牡4,57,大野拓弥,1:51.0,,**,10-11-7-6,37.5,5.3,3,484(+8),,,,[東]田中博康,社台レースホース,750.0
2,2,3,ロジティナ,牡3,54,横山典弘,1:51.1,1/2,**,2-2-2-2,38.1,4.8,2,536(+16),,,,[東]新開幸一,久米田正明,300.0
3,4,7,ゴールデンタッチ,牡3,54,藤岡佑介,1:51.3,1.1/4,**,1-1-1-1,38.3,32.5,9,538(+22),,,,[西]矢作芳人,ゴドルフィン,190.0
4,7,13,リセンティート,牡4,57,丹内祐次,1:51.6,1.3/4,**,9-9-10-8,38.0,19.7,7,502(0),,,,[東]尾形和幸,米津佳昭,110.0
5,1,2,アカリダイヤモンド,牡3,54,田辺裕信,1:51.7,1/2,**,10-9-5-4,38.3,11.0,5,446(-4),,,,[東]上原博之,小林祥晃,75.0
6,3,5,ジャカンドジョー,牡4,57,黛弘人,1:51.8,クビ,**,8-7-7-6,38.3,15.6,6,472(-4),,,,[東]田中剛,井上一郎,
7,5,9,ランニングウインド,牡4,57,吉田隼人,1:51.8,クビ,**,13-12-11-8,38.0,10.5,4,490(+4),,,,[東]中川公成,島川隆哉,
8,1,1,ロージズキング,牡3,53,木幡巧也,1:52.0,1.1/4,**,5-4-4-4,38.7,20.8,8,518(+4),,,,[東]牧光二,鈴木芳夫,
9,7,14,イクヨロブロイ,牡3,52,菊沢一樹,1:52.3,1.3/4,**,16-16-15-14,36.9,172.1,13,474(+4),,,,[東]浅野洋一,太陽光,
10,3,6,スターオンザヒル,牡3,54,武士沢友,1:52.3,アタマ,**,13-13-12-10,38.3,161.0,12,490(+2),,,,[東]南田美知,飯田総一郎,
11,5,10,アントルメ,牝3,49,山田敬士,1:52.4,1/2,**,4-4-7-11,38.9,72.5,10,442(-4),,,,[西]斉藤崇史,ノースヒルズ,
12,2,4,ダイワドノヴァン,牡4,57,北村宏司,1:52.9,3,**,5-4-3-3,39.8,2.3,1,524(+6),,,,[東]池上昌和,大城敬三,
13,8,15,カシノロマンス,牝4,55,西田雄一,1:53.3,2.1/2,**,12-13-13-12,38.8,230.7,16,452(+26),,,,[東]蛯名利弘,柏木務,
14,4,8,ジャミン,牝3,52,杉原誠人,1:56.0,大,**,15-15-16-16,40.4,196.1,15,484(+2),,,,[西]千田輝彦,ニッシンレーシング,
15,6,12,イナロア,牝3,52,内田博幸,1:56.3,1.3/4,**,7-8-14-15,41.3,111.2,11,460(-10),,,,[東]小島茂之,増田和啓,
16,6,11,ヤマニンルリエ,牝3,52,伊藤工真,1:57.3,6,**,3-3-5-12,43.9,195.3,14,444(-20),,,,[西]千田輝彦,土井肇,
