着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,10,ベディヴィア,牡4,57,戸崎圭太,1:53.7,,**,4-4-6-6,38.4,4.8,2,462(-6),,,,[西]野中賢二,社台レースホース,750.0
2,6,7,スピアザゴールド,セ5,55,横山武史,1:53.7,クビ,**,5-5-4-4,38.6,29.3,6,478(-2),,,,[東]久保田貴,キャロットファーム,300.0
3,6,8,トーホウフライト,牡3,54,蛯名正義,1:53.7,ハナ,**,8-8-3-2,38.7,5.7,3,486(-4),,,,[東]田中清隆,東豊物産,190.0
4,2,2,ワイルドゲーム,牡5,57,丸山元気,1:54.3,3.1/2,**,9-9-9-8,38.3,62.8,9,484(0),,,,[東]石栗龍彦,小林英一ホールディングス,110.0
5,7,9,トーセンヴィータ,牡3,54,北村宏司,1:54.6,1.1/2,**,2-2-2-2,39.8,1.9,1,524(-6),,,,[東]古賀慎明,島川隆哉,75.0
6,8,12,クインズプルート,牡5,57,内田博幸,1:54.6,クビ,**,3-3-4-4,39.5,8.4,5,516(-2),,,,[東]奥平雅士,クイーンズ・ランチ,
7,5,6,グラスブルース,牡4,57,石橋脩,1:55.2,3.1/2,**,1-1-1-1,40.4,8.0,4,510(0),,,,[東]牧光二,半沢,
8,1,1,ヤマタケパンチ,牡3,54,岩部純二,1:55.9,4,**,5-5-7-7,40.1,201.0,11,490(+6),,,,[東]萱野浩二,山中和子,
9,3,3,ソンタク,牡3,52,藤田菜七,1:56.1,1.1/4,**,12-12-11-11,39.6,39.5,7,436(0),,,,[東]的場均,田頭勇貴,
10,8,11,ウイントリニティー,牡4,57,松岡正海,1:56.9,5,**,5-5-7-8,41.1,93.6,10,492(+6),,,,[東]高橋祥泰,ウイン,
11,4,4,ゲームチェンジャー,牡3,54,石川裕紀,1:57.7,5,**,11-11-12-12,41.1,58.4,8,502(+10),,,,[東]小西一男,明栄商事,
12,5,5,アヴォーリオ,牝3,52,武士沢友,1:57.8,1/2,**,9-10-10-10,41.7,380.9,12,450(0),,,,[東]星野忍,ターフ・スポート,
