着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,4,ジェネラーレウーノ,牡3,56,田辺裕信,2:12.1,,**,2-2-2-2,35.2,7.3,4,506(+8),,,,[東]矢野英一,Ｇリビエール・レーシング,"5,507.8"
2,8,15,レイエンダ,牡3,56,ルメール,2:12.3,1.1/4,**,10-9-9-7,34.6,1.9,1,486(0),,,,[東]藤沢和雄,キャロットファーム,"2,230.8"
3,2,2,グレイル,牡3,56,岩田康誠,2:12.5,1.1/4,**,13-13-13-13,34.3,19.4,6,494(+8),,,,[西]野中賢二,カナヤマホールディングス,"1,415.4"
4,4,7,ブレステイキング,牡3,56,Ｍ．デム,2:12.5,ハナ,**,7-8-6-5,35.1,6.9,2,480(+10),,,,[東]堀宣行,サンデーレーシング,810.0
5,8,14,オウケンムーン,牡3,56,北村宏司,2:12.8,1.3/4,**,15-15-15-15,34.3,52.3,10,446(-2),,,,[東]国枝栄,福井明,540.0
6,7,12,レイエスプランドル,牡3,56,内田博幸,2:12.8,ハナ,**,12-12-12-11,34.8,284.7,14,506(+8),,,,[西]吉田直弘,サンデーレーシング,
7,3,5,コズミックフォース,牡3,56,石橋脩,2:12.9,クビ,**,6-6-6-5,35.5,7.9,5,470(+6),,,,[東]国枝栄,サンデーレーシング,
8,2,3,ショウナンラーゼン,牡3,56,吉田隼人,2:12.9,ハナ,**,10-11-9-11,35.1,360.8,15,470(0),,,,[西]高野友和,国本哲秀,
9,6,10,トラストケンシン,牡3,56,三浦皇成,2:12.9,アタマ,**,7-9-9-7,35.1,180.5,12,458(0),,,,[東]高橋文雅,菅波立知子,
10,4,6,ゼーゲン,牡3,56,大野拓弥,2:12.9,クビ,**,14-14-13-13,34.7,47.2,9,430(-12),,,,[東]堀宣行,Ｇ１レーシング,
11,5,8,メイショウロセツ,牡3,56,田中勝春,2:13.1,1.1/4,**,7-6-6-7,35.7,241.7,13,478(-10),,,,[西]河内洋,松本好雄,
12,5,9,タニノフランケル,牡3,56,幸英明,2:13.2,クビ,**,1-1-1-1,37.6,22.2,7,514(+2),,,,[西]中竹和也,谷水雄三,
13,1,1,ギベオン,牡3,56,戸崎圭太,2:13.6,2.1/2,**,4-4-4-3,36.5,7.1,3,504(-4),,,,[西]藤原英昭,社台レースホース,
14,7,13,ダブルフラット,牡3,56,津村明秀,2:13.8,1.1/4,**,4-4-5-7,36.5,29.7,8,496(-8),,,,[西]中竹和也,金子真人ホールディングス,
15,6,11,ケイティクレバー,牡3,56,小林徹弥,2:13.8,ハナ,**,3-3-3-4,36.8,70.5,11,450(-4),,,,[西]杉山晴紀,瀧本和義,
