着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,9,エアジーン,牝2,54,モレイラ,1:49.4,,**,6-7-6-6,34.7,3.1,2,444(0),,,,[東]堀宣行,ラッキーフィールド,700.0
2,2,2,エクリリストワール,牡2,54,戸崎圭太,1:49.6,1.1/2,**,8-8-8-9,34.7,12.2,4,502(0),,,,[東]田中博康,鈴木剛史,280.0
3,7,12,アドマイヤレオ,牡2,54,田辺裕信,1:49.8,1.1/2,**,9-9-8-7,35.0,7.0,3,474(0),,,,[西]須貝尚介,近藤利一,180.0
4,3,4,ヴァイスカイザー,牡2,54,ルメール,1:49.8,ハナ,**,12-12-10-10,34.5,2.1,1,464(0),,,,[東]木村哲也,サンデーレーシング,110.0
5,4,6,トーセンオリンピア,牡2,54,石橋脩,1:50.1,1.3/4,**,4-3-2-2,36.0,130.5,10,494(0),,,,[東]池上昌和,島川隆哉,70.0
6,8,14,アペタイザー,牡2,54,岩田康誠,1:50.5,2.1/2,**,2-2-2-2,36.4,20.5,6,510(0),,,,[東]栗田徹,Ｓｈａｄｏｗ,
7,5,8,アポロン,牡2,54,三浦皇成,1:51.0,3,**,3-3-4-4,36.6,177.4,12,500(0),,,,[東]田村康仁,エンジェルレーシング,
8,7,11,イサチルダイチ,牡2,54,松岡正海,1:51.1,1/2,**,6-5-4-4,36.7,20.4,5,498(0),,,,[東]竹内正洋,小坂功,
9,4,5,シュバルツバルト,牡2,54,内田博幸,1:51.4,1.3/4,**,14-14-10-12,36.2,33.1,7,488(0),,,,[東]加藤征弘,村野康司,
10,5,7,パーフェクトワン,牝2,54,大野拓弥,1:51.5,1/2,**,10-10-10-10,36.2,78.9,9,454(0),,,,[東]古賀慎明,由井健太郎,
11,1,1,コスモアドム,牡2,54,柴田大知,1:51.5,クビ,**,5-5-6-7,36.8,229.5,13,480(0),,,,[東]畠山吉宏,ビッグレッドファーム,
12,8,13,ロンリーウェイ,牡2,53,井上敏樹,1:51.7,1,**,10-10-10-12,36.4,69.8,8,476(0),,,,[東]田島俊明,小原準一郎,
13,3,3,ホシフルドヒョウ,牡2,54,津村明秀,1:51.9,1.1/4,**,1-1-1-1,37.9,163.6,11,490(0),,,,[東]岩戸孝樹,芳賀克也,
14,6,10,ラブラドレッセンス,牡2,54,杉原誠人,1:53.2,8,**,12-13-14-14,37.3,293.3,14,480(0),,,,[東]大和田成,ミルファーム,
