着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,キタノオドリコ,牝2,54,石川裕紀,1:11.1,,**,1-1,37.0,1.8,1,486(-2),,,,[東]相沢郁,河内孝夫,500.0
2,5,9,シュンラン,牝2,54,菱田裕二,1:12.2,7,**,9-9,36.9,88.6,8,424(-6),,,,[東]小桧山悟,中村勝彦,200.0
3,4,7,シゲルホタルイシ,牡2,54,武士沢友,1:12.3,1/2,**,7-6,37.3,12.4,5,476(+4),,,,[東]水野貴広,森中蕃,130.0
4,8,16,ラランジャ,牝2,54,松岡正海,1:12.3,クビ,**,4-3,37.6,88.6,8,410(+2),,,,[東]伊藤伸一,Ｈ．ＦＡｓｓｏｃｉａｔｉｏｎ,75.0
5,7,13,ヤサカリベルテ,牡2,53,武藤雅,1:12.3,アタマ,**,13-11,36.4,10.4,4,446(0),,,,[東]水野貴広,志邑宣彦,50.0
6,2,3,ファロ,牝2,54,田中勝春,1:12.4,クビ,**,3-3,37.8,6.8,3,464(-8),,,,[東]和田勇介,三嶋牧場,
7,6,11,ヒョットシテ,牝2,54,丹内祐次,1:12.7,2,**,6-6,37.8,38.2,7,436(-2),,,,[東]加藤和宏,グランデオーナーズ,
8,1,1,カメチャン,牝2,54,江田照男,1:13.4,4,**,4-3,38.7,13.2,6,456(0),,,,[東]星野忍,内田玄祥,
9,1,2,オールドロマン,牝2,54,西田雄一,1:13.7,1.3/4,**,7-8,38.7,302.2,14,442(-18),,,,[東]松永康利,リーヴァ,
10,4,8,クリスタルボール,牝2,54,宮崎北斗,1:13.9,3/4,**,10-10,38.4,237.8,12,424(+2),,,,[東]佐藤吉勝,田頭勇貴,
11,3,5,ヴィクトリアポデル,牡2,54,岩田康誠,1:14.2,1.3/4,**,2-2,39.9,6.1,2,494(0),,,,[東]杉浦宏昭,西村憲人,
12,5,10,スパーダネーラ,牡2,54,横山和生,1:14.3,1/2,**,16-16,36.5,354.1,16,418(0),,,,[東]畠山吉宏,畠山伊公子,
13,2,4,パシュート,牝2,51,山田敬士,1:14.4,3/4,**,10-12,38.8,91.5,10,422(-8),,,,[東]竹内正洋,ターフ・スポート,
14,3,6,チームパシュート,牡2,51,木幡育也,1:14.5,1/2,**,14-14,38.4,163.3,11,432(-2),,,,[東]青木孝文,井山登,
15,6,12,ハングリーボーイ,牡2,52,菊沢一樹,1:15.1,3.1/2,**,15-15,37.5,309.7,15,436(+4),,,,[東]小西一男,平本敏夫,
16,8,15,ガンチャン,牝2,54,岩部純二,1:15.1,クビ,**,12-13,39.3,290.7,13,410(-2),,,,[東]萱野浩二,坂田行夫,
