着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,ヴァルドワーズ,牝2,54,石橋脩,1:09.4,,**,9-5,34.6,4.2,1,438(-2),,,,[東]和田正一,シルクレーシング,500.0
2,6,12,シャウエン,牝2,54,大野拓弥,1:09.6,1.1/4,**,1-1,35.4,4.5,2,460(-4),,,,[東]石毛善彦,ミルファーム,200.0
3,4,7,ニシノテンカラット,牝2,54,三浦皇成,1:10.0,2.1/2,**,4-3,35.5,22.2,9,406(+6),,,,[東]武市康男,西山茂行,130.0
4,2,3,ナタラディーヴァ,牝2,53,武藤雅,1:10.1,3/4,**,9-10,35.3,7.4,3,446(0),,,,[東]武藤善則,加藤裕司,75.0
5,3,5,スタンニングモガ,牝2,54,石川裕紀,1:10.1,ハナ,**,13-13,35.0,9.4,4,420(-6),,,,[東]大和田成,小村アセットＭ,50.0
6,2,4,リンガスハット,牝2,52,藤田菜七,1:10.2,1/2,**,4-5,35.7,27.2,10,440(+2),,,,[東]高橋祥泰,伊藤巖,
7,6,11,ミスプロト,牝2,54,松岡正海,1:10.5,1.3/4,**,9-7,35.7,34.3,11,434(-4),,,,[東]浅野洋一,福澤真也,
8,8,15,ナムラピアス,牝2,54,北村宏司,1:10.5,ハナ,**,16-16,34.3,10.4,6,452(-4),,,,[東]谷原義明,奈村睦弘,
9,7,14,フラワープリンセス,牝2,53,木幡巧也,1:10.7,1.1/4,**,7-10,36.0,43.4,12,410(+2),,,,[東]本間忍,堀口晴男,
10,1,2,オトリコミチュウ,牝2,54,嘉藤貴行,1:10.7,ハナ,**,9-10,35.9,9.6,5,436(+4),,,,[東]奥平雅士,内田玄祥,
11,3,6,トーアマーブル,牝2,51,山田敬士,1:10.7,ハナ,**,7-7,36.1,47.0,13,426(+4),,,,[東]藤原辰雄,高山ランド,
12,7,13,ニンジンムスメ,牝2,54,丹内祐次,1:10.7,クビ,**,4-7,36.2,173.7,15,420(+14),,,,[東]小桧山悟,三岡陽,
13,1,1,ブルーコーナー,牝2,54,津村明秀,1:10.9,3/4,**,15-14,35.2,15.0,7,458(0),,,,[東]菊沢隆徳,サンライズ,
14,4,8,ルーナセレナータ,牝2,54,吉田隼人,1:11.0,3/4,**,14-15,35.5,17.7,8,432(+12),,,,[東]堀井雅広,吉田好雄,
15,8,16,コルシカフレーバー,牝2,54,黛弘人,1:11.1,1/2,**,3-3,36.8,368.6,16,414(+8),,,,[東]佐藤吉勝,スピードファーム,
16,5,10,セクシーブーツ,牝2,51,木幡育也,1:11.9,5,**,2-2,37.7,170.1,14,434(+14),,,,[東]加藤和宏,スピードファーム,
