着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,ショーンガウアー,牡3,56,北村宏司,1:53.8,,**,2-2-1-1,38.2,1.6,1,492(0),,,,[東]木村哲也,キャロットファーム,500.0
2,6,12,オーフルテソーロ,牡3,55,木幡巧也,1:54.5,4,**,6-6-3-2,38.7,4.7,2,500(-8),,,,[東]斎藤誠,了徳寺健二ホールディングス,200.0
3,7,13,オオイリ,牡3,56,江田照男,1:54.7,1.1/2,**,9-9-5-3,38.8,19.4,6,500(+6),,,,[東]中川公成,古川智洋,130.0
4,2,3,ピラータ,牡3,56,ルメール,1:55.0,1.3/4,**,7-7-7-5,39.0,7.5,3,474(0),,,,[東]国枝栄,金子真人ホールディングス,75.0
5,8,16,ダノンユニヴァース,セ3,56,丸田恭介,1:55.5,3,**,8-8-9-7,39.0,131.5,12,504(+3),,,,[東]大竹正博,ダノックス,50.0
6,5,9,ベルウッドヘルタ,牡3,54,横山武史,1:55.6,3/4,**,4-4-5-5,39.7,42.2,7,506(+2),,,,[東]伊藤大士,鈴木照雄,
7,7,14,サーベイヤースリー,牡3,56,柴山雄一,1:55.7,1/2,**,3-3-2-3,40.0,78.5,9,480(-2),,,,[東]和田正一,Ｇ１レーシング,
8,1,2,ゴールデンライラ,牝3,52,菊沢一樹,1:55.9,1.1/4,**,11-11-10-10,38.6,54.4,8,468(+8),,,,[東]高橋文雅,Ｈ．ＦＡｓｓｏｃｉａｔｉｏｎ,
9,8,15,メモリーブレッド,牡3,56,石川裕紀,1:56.1,1,**,13-13-11-11,38.5,16.6,5,506(-2),,,,[東]小笠倫弘,保坂和孝,
10,1,1,ロードショー,牡3,56,柴田大知,1:57.3,7,**,15-16-14-13,39.5,262.5,15,474(-4),,,,[東]和田雄二,鶴見恵理,
11,2,4,ヤマニンフォルツァ,牡3,56,内田博幸,1:57.5,1,**,4-4-8-8,41.4,11.9,4,526(+2),,,,[東]栗田徹,土井肇,
12,3,6,アイリスト,牝3,52,藤田菜七,1:57.7,1.1/4,**,13-13-16-15,39.3,83.1,10,430(-4),,,,[東]伊藤伸一,柳橋俊昭,
13,4,7,ヒロノゴールド,牡3,56,伊藤工真,1:57.8,1/2,**,11-11-15-16,39.8,299.7,16,514(+4),,,,[東]勢司和浩,中丸裕嗣,
14,4,8,ハリケーンズアイ,牡3,56,武士沢友,1:58.2,2.1/2,**,15-13-11-12,40.5,253.2,14,502(+18),,,,[東]新開幸一,会田浩史,
15,3,5,ハウキュート,牝3,51,木幡育也,1:59.0,5,**,9-10-11-13,41.3,253.0,13,456(-4),,,,[東]菊川正達,ノルマンディーサラブレッドレーシング,
16,5,10,ムーンリットエルフ,牡3,56,丸山元気,2:00.7,大,**,1-1-3-8,44.9,126.1,11,506(+4),,,,[東]青木孝文,ヒダカ・ブリーダーズ・ユニオン,
