着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,10,オーヴォドーロ,牝3,54,田辺裕信,1:12.1,,**,12-10,36.9,4.5,2,470(+8),,,,[東]久保田貴,諸江幸祐,500.0
2,2,4,レガロデルソル,牝3,54,津村明秀,1:12.3,1.1/4,**,3-3,37.8,3.6,1,498(+6),,,,[東]矢野英一,日進牧場,200.0
3,7,13,ステラストラータ,牡3,54,菊沢一樹,1:12.4,3/4,**,10-10,37.3,17.0,7,474(+4),,,,[東]大江原哲,岡田牧雄,130.0
4,3,5,トーホウアネモス,牡3,56,三浦皇成,1:12.8,2.1/2,**,2-2,38.5,7.4,5,450(+8),,,,[東]伊藤大士,東豊物産,75.0
5,1,1,バッカルコーン,牝3,52,横山武史,1:12.8,クビ,**,1-1,38.6,91.9,12,426(-12),,,,[東]武藤善則,佐々木雄二,50.0
6,4,7,ユナリオンス,牝3,51,木幡育也,1:12.9,1/2,**,7-9,38.3,18.7,8,454(+2),,,,[東]萩原清,ノースヒルズ,
7,6,11,アノマリー,牡3,55,木幡巧也,1:13.0,1/2,**,7-5,38.4,7.4,4,494(+2),,,,[東]岩戸孝樹,田頭勇貴,
8,8,15,サトノアルテミス,牝3,54,石橋脩,1:13.0,クビ,**,16-15,36.8,12.3,6,488(0),,,,[東]堀宣行,サトミホースカンパニー,
9,8,16,ブラックキングダム,牡3,56,柴田大知,1:13.1,1/2,**,10-10,38.1,6.0,3,472(+6),,,,[東]尾形和幸,草間庸文,
10,3,6,ヴェルヴェット,牝3,54,蛯名正義,1:13.2,クビ,**,3-3,38.7,35.6,10,448(+12),,,,[東]田中清隆,村山正道,
11,2,3,イレイズザスレート,牡3,54,藤田菜七,1:13.5,2,**,13-14,38.1,38.2,11,490(+12),,,,[東]小島茂之,田記正規,
12,1,2,ラヴィーズロマーン,牡3,56,田中勝春,1:13.5,ハナ,**,13-13,38.1,19.9,9,452(+4),,,,[東]手塚貴久,藤田在子,
13,6,12,ワイルドリーク,牡3,54,伴啓太,1:13.6,1/2,**,3-5,39.2,140.7,13,518(0),,,,[東]高柳瑞樹,吉田和美,
14,5,9,リョウランレーヴ,牝3,54,菅原隆一,1:13.8,1.1/2,**,9-7,39.0,480.1,16,448(+6),,,,[東]小野次郎,佐藤啓子,
15,7,14,マサノメーテル,牝3,51,山田敬士,1:14.3,3,**,15-15,38.5,352.8,15,470(+5),,,,[東]清水英克,猪野毛雅人,
16,4,8,ウインダイバー,牡3,56,丹内祐次,1:14.7,2.1/2,**,3-7,40.3,241.0,14,476(+8),,,,[東]武市康男,ウイン,
