着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,スリーミニオン,牡3,55,三浦皇成,1:10.6,,**,3-3,35.9,7.4,4,464(+4),,,,[東]柄崎孝,永井商事,750.0
2,7,14,ドリュウ,牡3,55,江田照男,1:10.8,1.1/4,**,11-11,34.9,2.4,1,442(-6),,,,[東]土田稔,ミルファーム,300.0
3,3,6,エンパシー,牡4,57,蛯名正義,1:11.0,1.1/4,**,1-1,36.5,24.3,7,478(+2),,,,[東]中川公成,岡浩二,190.0
4,1,2,フォーティプリンス,牡4,57,戸崎圭太,1:11.0,アタマ,**,5-5,35.9,4.1,2,474(0),,,,[東]小西一男,ホースアディクト,110.0
5,1,1,タイセイマルス,牡4,56,木幡巧也,1:11.2,1.1/4,**,4-4,36.3,22.3,6,482(-4),,,,[東]栗田徹,田中成奉,75.0
6,6,12,アメリカンツイスト,牡3,55,松岡正海,1:11.2,ハナ,**,7-6,35.8,5.7,3,474(-4),,,,[東]中舘英二,グリーンファーム,
7,8,16,レンズフルパワー,牡6,57,丸山元気,1:11.5,2,**,14-12,35.4,9.0,5,506(+4),,,,[東]南田美知,田畑富子,
8,8,15,ユアザスター,牡5,57,北村宏司,1:11.5,クビ,**,10-10,35.9,50.6,8,502(0),,,,[東]伊藤圭三,西村專次,
9,4,7,クリノロマン,牝3,53,西田雄一,1:11.6,1/2,**,2-2,37.0,149.2,14,464(+4),,,,[東]天間昭一,栗本博晴,
10,5,10,トラストエンジェル,牝4,54,武藤雅,1:12.1,3,**,16-15,35.9,369.5,15,428(0),,,,[東]高橋文雅,菅波雅巳,
11,3,5,キモンプリンス,牡3,55,大野拓弥,1:12.1,ハナ,**,9-6,36.6,66.6,10,454(-6),,,,[東]上原博之,小林祥晃,
12,5,9,カレン,牝4,55,杉原誠人,1:12.2,1/2,**,11-12,36.3,106.4,12,486(0),,,,[東]金成貴史,ミルファーム,
13,7,13,トウショウスレッジ,牡5,55,横山武史,1:12.3,1/2,**,14-12,36.2,85.8,11,482(+2),,,,[東]栗田博憲,トウショウ産業,
14,2,3,サンモントレー,牝4,55,丹内祐次,1:12.7,2.1/2,**,11-16,36.8,63.3,9,432(+3),,,,[東]加藤和宏,加藤ステーブル,
15,6,11,ブライトンピア,牡4,57,内田博幸,1:12.7,クビ,**,5-9,37.6,133.3,13,446(-10),,,,[東]藤原辰雄,浅田次郎,
16,2,4,ピリリ,牝3,50,山田敬士,1:12.7,ハナ,**,7-6,37.4,411.7,16,410(+4),,,,[東]小桧山悟,今中俊平,
