着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,ショーカノン,牝4,55,津村明秀,1:53.7,,**,3-3-3-3,38.4,5.2,3,504(+6),,,,[東]鈴木伸尋,吉冨学,750.0
2,6,12,ポルカシュネル,牝3,50,藤田菜七,1:53.7,クビ,**,5-5-5-4,38.1,3.5,2,474(+8),,,,[東]畠山吉宏,社台レースホース,300.0
3,3,5,ロマンスガッサン,牝3,50,横山武史,1:54.4,4,**,6-5-4-4,38.9,12.9,5,482(+2),,,,[東]鈴木伸尋,西村專次,190.0
4,1,1,カグヤヒメ,牝3,52,武士沢友,1:54.8,2.1/2,**,14-14-8-8,38.7,2.5,1,476(0),,,,[東]高市圭二,山本武司,110.0
5,5,9,ピンキージョーンズ,牝4,55,柴田大知,1:54.8,ハナ,**,2-2-2-2,39.7,11.5,4,452(-6),,,,[東]清水英克,ビッグレッドファーム,75.0
6,8,15,ハートオブスワロー,牝4,55,勝浦正樹,1:54.9,1/2,**,4-4-6-7,39.2,28.1,7,436(+4),,,,[東]粕谷昌央,ターフ・スポート,
7,5,10,ラインアストリア,牝3,51,武藤雅,1:54.9,ハナ,**,6-7-6-4,39.2,13.1,6,478(+2),,,,[東]水野貴広,大澤繁昌,
8,3,6,ピサノベルベット,牝4,55,横山和生,1:55.2,1.3/4,**,14-14-11-10,38.7,66.0,11,460(+22),,,,[東]中舘英二,市川義美ホールディングス,
9,2,4,アルチスタ,牝3,50,菊沢一樹,1:55.3,3/4,**,10-10-10-9,39.1,183.8,14,412(-2),,,,[東]畠山吉宏,Ｂａｓｉｃ,
10,7,14,マーズアタック,牝5,55,菅原隆一,1:56.0,4,**,16-16-14-13,38.9,133.7,13,470(-2),,,,[東]柴田政人,島川隆哉,
11,8,16,ジョリルミエール,牝3,49,山田敬士,1:56.3,2,**,1-1-1-1,41.6,51.9,10,414(+4),,,,[東]青木孝文,後藤英成,
12,1,2,デルマサンブッカ,牝3,49,木幡育也,1:56.6,1.3/4,**,12-12-11-11,40.1,125.4,12,412(-2),,,,[東]田島俊明,浅沼廣幸,
13,4,8,レーヌルネサンス,牝3,52,吉田隼人,1:58.1,9,**,8-7-15-15,40.8,51.8,9,402(+2),,,,[西]高野友和,グリーンファーム,
14,2,3,サリエット,牝3,51,木幡初也,1:59.0,5,**,10-11-13-14,42.1,198.5,15,422(-4),,,,[東]鹿戸雄一,村木篤,
15,4,7,ジョリーリュバン,牝3,52,丸山元気,1:59.0,ハナ,**,8-7-8-11,42.9,49.5,8,466(0),,,,[東]武市康男,グリーンファーム,
16,7,13,グローリアスダイナ,牝3,51,木幡巧也,2:01.8,大,**,13-13-15-16,44.6,264.9,16,478(-2),,,,[東]小野次郎,日下部勝徳,
