着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,10,シークレットラン,牡2,54,内田博幸,1:50.1,,**,4-6-2-5,35.3,2.4,1,478(+14),,,,[東]田村康仁,亀井哲也,500.0
2,8,9,ラージヒル,牡2,54,石橋脩,1:50.2,1/2,**,2-3-2-3,35.4,12.6,4,474(0),,,,[東]林徹,リーヴァ,200.0
3,7,8,マイネルサーパス,牡2,54,柴田大知,1:50.6,2.1/2,**,2-2-2-2,35.9,2.7,2,476(+4),,,,[東]高木登,サラブレッドクラブ・ラフィアン,130.0
4,3,3,サトノプロミネント,牡2,54,横山典弘,1:50.7,1/2,**,4-4-6-6,35.5,13.0,5,448(0),,,,[東]的場均,サトミホースカンパニー,75.0
5,1,1,トーセンバーボン,牡2,54,宮崎北斗,1:50.8,3/4,**,4-4-5-3,35.7,17.6,6,448(-4),,,,[東]柴田政人,島川隆哉,50.0
6,5,5,マロリン,牝2,54,津村明秀,1:50.8,ハナ,**,8-8-6-6,35.5,8.0,3,454(+2),,,,[東]武市康男,吉田安寛,
7,4,4,ヴィーヴァステラ,牝2,54,大野拓弥,1:51.0,1.1/2,**,7-7-8-8,35.5,88.9,9,460(+2),,,,[東]伊藤伸一,芹澤精一,
8,6,6,マイネルエポレット,牡2,54,戸崎圭太,1:51.1,クビ,**,1-1-1-1,36.4,61.9,8,482(+4),,,,[東]古賀慎明,サラブレッドクラブ・ラフィアン,
9,2,2,セイカヤマノ,牡2,54,武士沢友,1:51.5,2.1/2,**,8-8-8-9,36.0,21.1,7,482(+12),,,,[東]南田美知,久米誠,
10,7,7,コスモソレイユ,牡2,54,丹内祐次,1:51.9,2.1/2,**,10-10-10-10,36.1,372.1,10,446(+2),,,,[東]中野栄治,ビッグレッドファーム,
