着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,メイスンハナフブキ,牝2,54,田辺裕信,1:35.6,,**,3-3-3,34.6,36.9,7,432(+10),,,,[東]小島茂之,梅村浩,500.0
2,6,12,ファムファタル,牝2,54,岩田康誠,1:35.6,クビ,**,1-2-2,34.8,11.2,2,480(-6),,,,[東]栗田徹,Ｓｈａｄｏｗ,200.0
3,5,9,ワイルドオーキッド,牝2,54,柴田大知,1:35.8,1.1/4,**,5-5-4,34.7,16.7,4,398(0),,,,[東]岩戸孝樹,サラブレッドクラブ・ラフィアン,130.0
4,1,2,ベストオンアース,牝2,54,大野拓弥,1:35.9,クビ,**,2-1-1,35.2,15.0,3,488(+16),,,,[東]伊藤大士,那須野牧場,75.0
5,2,3,ベルクワイア,牝2,54,ルメール,1:36.1,1.1/4,**,5-7-6,34.8,1.1,1,490(+4),,,,[東]国枝栄,キャロットファーム,50.0
6,8,15,ジェイドパンニャー,牝2,54,菅原隆一,1:36.7,3.1/2,**,11-8-8,35.3,348.9,14,392(-2),,,,[東]小野次郎,福原晃,
7,3,5,ケイスター,牝2,54,三浦皇成,1:36.8,1/2,**,3-3-4,35.8,201.4,11,450(+4),,,,[東]杉浦宏昭,桑野克己,
8,7,14,オーレア,牝2,54,戸崎圭太,1:37.0,1.1/4,**,7-6-7,35.8,17.9,5,434(+6),,,,[東]高橋祥泰,ビッグレッドファーム,
9,1,1,サパムーカンチャイ,牝2,54,杉原誠人,1:37.0,クビ,**,7-12-12,35.2,131.5,10,448(+6),,,,[東]田中清隆,ミルファーム,
10,7,13,カガファランドール,牝2,51,木幡育也,1:37.1,1/2,**,7-11-12,35.5,545.9,15,396(-2),,,,[東]大江原哲,香川憲次,
11,4,7,レディードリー,牝2,54,内田博幸,1:37.2,1/2,**,16-15-11,35.3,30.4,6,428(+12),,,,[東]伊藤正徳,小林博雄,
12,6,11,スマートブランコ,牝2,52,藤田菜七,1:37.2,クビ,**,14-8-8,35.7,92.3,9,422(-6),,,,[東]佐藤吉勝,吉田喜代司,
13,2,4,プリマコロン,牝2,54,田中勝春,1:37.3,1/2,**,11-12-15,35.5,333.0,13,470(-2),,,,[東]天間昭一,ＦＴＵ,
14,4,8,ダズリングビーチ,牝2,54,津村明秀,1:37.4,3/4,**,7-8-10,35.9,56.6,8,452(0),,,,[東]武市康男,社台レースホース,
15,3,6,ススメヨンマル,牝2,54,黛弘人,1:38.2,5,**,13-12-14,36.5,743.4,16,420(+14),,,,[東]中野栄治,芳賀克也,
16,5,10,ヤマノイッキー,牝2,54,蛯名正義,1:38.6,2.1/2,**,14-16-16,35.9,217.8,12,470(0),,,,[東]田中清隆,澤村敏雄,
