着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,ヴィンクーロ,牝3,54,北村宏司,1:51.4,,**,2-3-3-3,35.7,2.7,1,430(+2),,,,[東]木村哲也,ＤＭＭドリームクラブ,510.0
2,8,15,パイネ,牝3,54,三浦皇成,1:51.5,3/4,**,2-2-2-2,35.9,3.9,2,430(+2),,,,[東]国枝栄,金子真人ホールディングス,200.0
3,4,8,ナンヨーショウエイ,牝3,52,藤田菜七,1:51.9,2.1/2,**,1-1-1-1,36.5,45.8,10,396(0),,,,[東]宗像義忠,中村徳也,130.0
4,8,16,コースタルチャート,牝3,54,Ｍ．デム,1:52.1,1.1/4,**,4-4-3-3,36.4,10.3,5,470(+6),,,,[東]藤沢和雄,社台レースホース,77.0
5,6,11,ウインアルカンナ,牝3,54,原田和真,1:52.1,ハナ,**,4-4-3-5,36.3,8.3,4,444(0),,,,[東]武市康男,ウイン,51.0
6,7,14,スパイラルバンブー,牝3,54,江田照男,1:52.4,1.3/4,**,8-8-6-5,36.5,18.3,7,446(0),,,,[東]田村康仁,ジェイアール,
7,6,12,オメガレイスター,牝3,51,小林脩斗,1:52.5,3/4,**,6-6-6-7,36.6,109.1,13,408(-2),,,,[東]上原博之,桜井牧場,
8,5,9,レットミーアウト,牝3,54,丹内祐次,1:52.6,3/4,**,11-11-9-7,36.6,7.3,3,476(+10),,,,[東]水野貴広,サラブレッドクラブ・ラフィアン,
9,2,4,ライクアジュエリー,牝3,54,武藤雅,1:52.7,1/2,**,15-15-13-12,36.2,41.4,9,480(0),,,,[東]戸田博文,青芝商事,
10,1,2,バースデーギフト,牝3,54,木幡巧也,1:53.0,1.1/2,**,8-9-11-10,36.8,13.4,6,416(-2),,,,[東]牧光二,小國和紀,
11,4,7,リライトザスターズ,牝3,54,ヒューイ,1:53.1,3/4,**,8-9-9-10,37.0,22.0,8,494(+4),,,,[東]尾関知人,飯田良枝,
12,1,1,ディープブルーム,牝3,54,岩田康誠,1:53.2,1/2,**,6-6-6-7,37.3,46.5,11,468(0),,,,[東]岩戸孝樹,横瀬兼二,
13,2,3,エンジェルエナ,牝3,54,丸田恭介,1:53.4,1.1/2,**,16-16-13-15,36.9,99.2,12,434(0),,,,[東]大竹正博,桑畑夏美,
14,3,6,ボンヌシャンス,牝3,54,田中勝春,1:53.6,3/4,**,12-12-13-12,37.1,199.6,15,486(+4),,,,[東]宗像義忠,高橋文男,
15,7,13,タイドライン,牝3,54,田辺裕信,1:53.6,クビ,**,14-14-12-12,37.3,151.4,14,458(-2),,,,[東]田島俊明,藤田在子,
16,5,10,ガナドルメモリア,牝3,54,木幡初也,1:53.7,3/4,**,12-12-16-16,36.7,371.6,16,446(-4),,,,[東]杉浦宏昭,西村憲人,
