着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,トーラスジェミニ,牡4,57,田辺裕信,1:33.3,,**,1-1-1,36.2,9.0,4,484(-6),,,,[東]小桧山悟,柴原榮,"1,849.4"
2,8,14,アガラス,牡4,57,Ｍ．デム,1:33.3,クビ,**,4-2-2,36.2,4.7,2,518(+8),,,,[東]古賀慎明,サンデーレーシング,738.4
3,7,12,ロライマ,セ7,57,ヒューイ,1:33.6,1.3/4,**,12-12-9,35.2,35.0,9,456(-6),,,,[西]松田国英,社台レースホース,464.2
4,4,6,スマートエレメンツ,牡6,57,柴田善臣,1:33.7,1/2,**,7-9-7,35.7,52.2,10,518(-8),,,,[東]鹿戸雄一,大川徹,270.0
5,3,4,ワールドヘリテージ,牡5,57,横山典弘,1:33.8,クビ,**,5-5-6,36.0,20.4,7,456(+4),,,,[東]金成貴史,谷岡毅,182.0
6,6,10,スーパーブレイク,牡6,57,吉田豊,1:34.1,1.3/4,**,14-13-12,35.5,7.4,3,476(-2),,,,[東]戸田博文,堂守貴志,
7,7,11,アバルラータ,牝6,55,岩田康誠,1:34.3,1.1/4,**,7-5-5,36.5,17.0,5,456(+4),,,,[西]鮫島一歩,安原浩司,
8,8,13,キングリッド,牡6,57,津村明秀,1:34.3,クビ,**,9-10-9,36.1,22.7,8,462(+12),,,,[東]池上昌和,吉田安惠,
9,3,3,レッドベルディエス,牝4,55,三浦皇成,1:34.4,クビ,**,5-4-3,36.8,2.0,1,460(-2),,,,[東]鹿戸雄一,東京ホースレーシング,
10,5,7,ソロフレーズ,牡5,57,江田照男,1:34.4,クビ,**,13-13-14,35.8,70.0,12,480(-6),,,,[東]栗田徹,ゴドルフィン,
11,4,5,メイショウハニー,牝5,55,北村宏司,1:34.6,1.1/2,**,10-10-13,36.4,182.0,14,426(-4),,,,[西]藤沢則雄,松本好雄,
12,2,2,カフジバンガード,牡5,57,藤岡佑介,1:34.6,アタマ,**,10-5-7,36.8,18.9,6,478(-8),,,,[西]木原一良,加藤守,
13,5,8,ウインゼノビア,牝4,55,横山武史,1:34.6,ハナ,**,2-5-9,36.8,54.8,11,478(-4),,,,[東]青木孝文,ウイン,
14,6,9,セイウンクールガイ,牡5,57,黛弘人,1:34.7,1/2,**,2-3-3,37.2,180.3,13,452(-6),,,,[東]奥平雅士,西山茂行,
