着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,ドラゴンウォリアー,牡3,56,木幡巧也,1:55.6,,**,1-1-1-1,39.1,2.8,1,508(+2),,,,[東]岩戸孝樹,田頭勇貴,510.0
2,2,3,マイネルイリャルギ,牡3,56,柴田大知,1:56.1,3,**,3-3-3-2,39.3,6.5,3,496(0),,,,[東]高橋裕,サラブレッドクラブ・ラフィアン,200.0
3,7,13,キンブレル,牡3,56,石橋脩,1:56.4,1.3/4,**,2-2-2-2,39.8,7.4,4,464(-6),,,,[東]矢野英一,Ｇリビエール・レーシング,130.0
4,3,5,ソルメンシス,牡3,56,野中悠太,1:57.2,5,**,3-4-3-4,40.4,93.5,12,480(-12),,,,[東]菊川正達,ディアレストクラブ,77.0
5,4,8,シチリアフレイバー,牡3,56,大野拓弥,1:57.3,3/4,**,5-5-6-4,40.2,3.3,2,470(-2),,,,[東]久保田貴,尾田信夫,51.0
6,8,15,イッツオーライト,牡3,56,北村宏司,1:58.1,5,**,11-12-11-11,39.7,63.0,11,452(0),,,,[東]竹内正洋,田島榮二郎,
7,1,1,アナザーチャンス,牡3,56,江田照男,1:58.5,2.1/2,**,7-7-9-9,40.6,33.0,7,446(-1),,,,[東]小笠倫弘,岡田牧雄,
8,7,14,シュゴテンシ,牡3,54,藤田菜七,1:58.6,クビ,**,5-5-7-7,41.4,60.5,10,472(+2),,,,[東]大竹正博,門野重雄,
9,6,12,グランクロワ,セ3,56,横山和生,1:58.6,クビ,**,8-9-7-8,41.3,101.4,13,452(-4),,,,[東]大和田成,村野康司,
10,5,9,セイカタチバナ,牡3,56,津村明秀,1:58.8,1.1/4,**,10-10-10-9,40.8,59.5,9,476(-4),,,,[東]南田美知,久米大,
11,2,4,ジョウハリ,牡3,56,武士沢友,1:58.8,ハナ,**,16-16-16-15,39.5,265.6,16,436(-2),,,,[東]田島俊明,林弘之,
12,5,10,フリーファッション,牡3,53,小林凌大,1:58.9,クビ,**,14-14-11-11,40.5,179.8,14,454(-10),,,,[東]佐藤吉勝,平本敏夫,
13,4,7,ブレイドラン,牡3,55,菊沢一樹,1:59.7,5,**,15-15-14-13,40.8,208.2,15,524(-2),,,,[東]高橋文雅,岡村善行,
14,1,2,ワイルドフレーズ,牡3,56,内田博幸,1:59.8,3/4,**,11-12-15-16,40.8,16.5,6,474(0),,,,[東]黒岩陽一,ヒダカ・ブリーダーズ・ユニオン,
15,8,16,オーケーゴールド,牡3,56,石川裕紀,2:00.1,1.1/2,**,8-7-5-6,43.2,8.5,5,536(-4),,,,[東]相沢郁,小野建,
16,3,6,トリッキーカフェ,牡3,56,横山典弘,2:00.5,2.1/2,**,11-11-13-13,41.8,38.7,8,452(-2),,,,[東]和田勇介,西川恭子,
