着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,7,スマイル,牡4,56,ミナリク,2:18.0,,**,3-3-2-2,35.8,2.5,1,522(-4),,,,[東]堀宣行,石川達絵,760.0
2,1,1,キタサンバルカン,牡4,56,ルメール,2:18.2,1.1/4,**,6-4-3-4,35.8,2.6,2,438(-2),,,,[東]奥村武,大野商事,300.0
3,3,3,エレベル,牝4,54,田辺裕信,2:18.5,1.1/2,**,11-10-8-7,35.8,9.1,4,414(+2),,,,[東]中舘英二,吉田照哉,190.0
4,8,10,カイザースクルーン,セ4,56,ヒューイ,2:18.6,3/4,**,2-2-1-1,36.5,14.4,5,472(-14),,,,[東]相沢郁,サンデーレーシング,110.0
5,7,9,アルスラーン,牡5,57,吉田豊,2:18.8,3/4,**,4-6-4-4,36.3,30.8,6,504(-2),,,,[東]小西一男,小泉修,76.0
6,2,2,ドリームインパクト,牡4,56,武豊,2:18.8,クビ,**,9-8-7-8,36.2,4.8,3,506(+8),,,,[東]国枝栄,ＤＭＭドリームクラブ,
7,5,5,ブルースカイハーツ,牡6,57,野中悠太,2:19.0,1.1/2,**,10-10-10-10,36.1,53.0,7,456(+20),,,,[東]手塚貴久,ヒダカ・ブリーダーズ・ユニオン,
8,6,6,マイネルエキサイト,牡4,56,津村明秀,2:19.2,1,**,7-6-4-3,36.7,55.4,8,484(-2),,,,[東]加藤士津,サラブレッドクラブ・ラフィアン,
9,4,4,インペリアルフィズ,牡6,57,大野拓弥,2:19.2,ハナ,**,7-8-8-8,36.5,77.1,9,486(+8),,,,[東]和田勇介,社台レースホース,
10,8,11,ファントムグレイ,牡7,57,木幡巧也,2:19.4,1.1/4,**,4-4-4-4,36.9,159.4,10,436(0),,,,[東]杉浦宏昭,山岸桂市,
11,7,8,イサミアシ,牡5,54,原優介,2:30.7,大,**,1-1-11-11,47.3,357.5,11,448(-8),,,,[東]武井亮,中西功,
