着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,ヴァンドゥメール,牡3,56,三浦皇成,1:11.7,,**,3-3,38.0,3.0,2,486(+4),,,,[東]加藤征弘,スリーエイチレーシング,730.0
2,4,8,ウィーンソナタ,牝3,51,小林凌大,1:12.3,3.1/2,**,2-1,38.8,143.8,14,484(-2),,,,[東]伊藤圭三,星野隆男,290.0
3,2,3,カップッチョ,牡3,56,江田照男,1:12.3,クビ,**,11-11,37.8,33.4,8,456(0),,,,[東]大江原哲,ミルファーム,180.0
4,8,16,イッシン,牡3,56,ルメール,1:12.3,ハナ,**,8-8,38.3,2.2,1,550(-2),,,,[西]浅見秀一,林正道,110.0
5,5,9,ヴァルゴスピカ,牝3,54,大野拓弥,1:12.3,アタマ,**,6-6,38.4,14.0,4,432(-8),,,,[東]林徹,岡田牧雄,73.0
6,3,6,ルヴァンヴェール,牡3,56,武藤雅,1:12.4,クビ,**,13-12,37.4,50.7,11,478(-4),,,,[東]竹内正洋,グリーンファーム,
7,4,7,ニシノミンクス,牝3,54,内田博幸,1:12.6,1,**,14-14,37.3,17.9,6,458(-2),,,,[東]伊藤圭三,西山茂行,
8,2,4,プレジールドビブル,牡3,56,木幡初也,1:12.7,1/2,**,9-8,38.5,12.6,3,458(0),,,,[東]竹内正洋,東海林貴大,
9,3,5,キラービー,牡3,56,丸田恭介,1:12.7,クビ,**,15-14,37.2,185.6,15,442(-4),,,,[東]青木孝文,中丸裕嗣,
10,7,13,オイデヤスダイジン,牝3,54,伊藤工真,1:12.8,1/2,**,3-3,39.1,14.6,5,458(-2),,,,[東]金成貴史,ニットー商事,
11,7,14,レムリアンシード,牡3,53,原優介,1:12.9,1/2,**,6-6,39.0,35.1,9,446(0),,,,[東]武藤善則,田頭勇貴,
12,8,15,ニシノステラ,牝3,54,野中悠太,1:12.9,クビ,**,12-12,38.2,36.1,10,428(-2),,,,[東]小西一男,西山茂行,
13,6,11,スピーニディローザ,牝3,51,秋山稔樹,1:13.0,クビ,**,9-10,38.7,286.6,16,438(0),,,,[東]大江原哲,矢野秀春,
14,5,10,コパノマーキュリー,牡3,56,丸山元気,1:13.9,5,**,3-3,40.2,21.3,7,500(-4),,,,[西]田所秀孝,小林祥晃,
15,1,2,トロワマルス,牝3,54,横山和生,1:15.2,8,**,1-2,41.8,90.2,13,462(-6),,,,[東]杉浦宏昭,山岸桂市,
16,6,12,タピオカ,牝3,54,木幡巧也,1:15.3,1/2,**,16-16,39.3,67.6,12,492(-2),,,,[東]牧光二,清水牧場,
