着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,11,ラブエスポー,牝3,51,秋山稔樹,1:55.3,,**,2-2-1-1,40.8,6.1,3,458(-4),,,,[東]蛯名利弘,増田陽一,510.0
2,2,2,マーチクイーン,牝3,51,小林凌大,1:55.7,2.1/2,**,9-9-5-4,40.9,33.0,7,456(-2),,,,[東]加藤士津,ヒダカ・ブリーダーズ・ユニオン,200.0
3,3,3,タイセイプルミエ,牝3,54,西田雄一,1:55.8,クビ,**,4-4-4-4,41.1,12.7,5,472(+6),,,,[東]青木孝文,田中成奉,130.0
4,7,10,カフェレヨン,牝3,54,北村宏司,1:55.8,アタマ,**,7-7-8-8,40.6,20.1,6,504(-4),,,,[東]古賀慎明,西川光一,77.0
5,6,8,サンバトルクリーク,牝3,54,野中悠太,1:56.4,3.1/2,**,6-6-7-6,41.4,37.3,8,472(0),,,,[東]蛯名利弘,加藤ステーブル,51.0
6,4,4,モンパスタン,牝3,52,木幡育也,1:56.6,1.1/2,**,8-8-10-11,40.6,86.3,10,436(-6),,,,[東]大和田成,諸江幸祐,
7,5,5,ナックダイヤ,牝3,54,木幡初也,1:56.6,ハナ,**,1-1-2-2,42.1,10.4,4,496(-6),,,,[東]杉浦宏昭,小松欣也,
8,8,12,アオイスター,牝3,54,丸田恭介,1:56.7,1/2,**,10-10-10-10,40.7,69.3,9,450(-12),,,,[東]和田雄二,鈴木照雄,
9,1,1,ブランブランブラン,牝3,51,原優介,1:56.8,1/2,**,12-12-9-9,41.0,91.1,11,474(-8),,,,[東]奥村武,飯田正剛,
10,6,7,タッシーアレッタ,牝3,54,大野拓弥,1:56.8,ハナ,**,2-2-2-2,42.3,2.3,1,436(+2),,,,[東]中舘英二,吉岡輝美,
11,7,9,ニーニャ,牝3,54,津村明秀,1:57.4,3.1/2,**,4-5-5-7,42.5,2.9,2,492(-2),,,,[西]松下武士,ノルマンディーサラブレッドレーシング,
12,5,6,グラスカルメン,牝3,51,小林脩斗,1:59.6,大,**,10-10-12-12,42.2,234.3,12,442(+4),,,,[東]尾形和幸,半沢,
