着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,12,ウインレゼルヴ,牡3,56,武藤雅,1:58.2,,**,2-2-2-2,41.3,14.4,5,478(0),,,,[東]奥平雅士,ウイン,600.0
2,6,8,オーケーゴールド,牡3,56,石川裕紀,1:58.8,3.1/2,**,1-1-1-1,42.4,7.1,3,540(0),,,,[東]相沢郁,小野建,240.0
3,3,3,フロントフリップ,牡3,56,笹川翼,1:59.4,3.1/2,**,8-6-5-5,40.7,12.3,4,520(0),,,,[東]上原博之,吉田照哉,150.0
4,7,10,ユキノレベッカ,牝3,54,北村宏司,1:59.7,1.3/4,**,7-8-7-7,40.7,47.0,7,452(0),,,,[東]和田正一,井上基之,90.0
5,2,2,スピルアウト,牡3,56,横山和生,1:59.8,クビ,**,11-11-9-8,39.3,56.8,8,532(0),,,,[東]菊沢隆徳,社台レースホース,60.0
6,7,9,プレシャススパート,牝3,54,的場勇人,1:59.8,クビ,**,6-6-5-5,41.2,84.0,9,504(0),,,,[東]的場均,日向均,
7,1,1,シュゴテンシ,牡3,56,ミナリク,2:00.0,1.1/4,**,2-3-3-3,42.9,22.3,6,470(0),,,,[東]大竹正博,門野重雄,
8,4,4,レッドシノン,牝3,54,三浦皇成,2:02.6,大,**,4-4-3-4,45.4,5.8,2,498(0),,,,[東]中川公成,東京ホースレーシング,
9,5,5,ナバーラ,牡3,56,ルメール,2:03.1,3,**,9-9-10-10,42.4,1.4,1,490(0),,,,[東]宮田敬介,吉田和美,
10,8,11,プリンセスダズリン,牝3,52,木幡育也,2:04.1,6,**,10-10-11-11,41.8,144.2,11,466(0),,,,[東]和田正一,古賀和夫,
11,5,6,サンドクルーズ,牡3,56,野中悠太,2:05.2,7,**,5-5-7-9,46.1,101.5,10,472(0),,,,[東]浅野洋一,加藤義久,
12,6,7,ワンダフルライフ,牡3,55,菊沢一樹,2:06.6,8,**,12-12-12-12,44.1,222.7,12,476(0),,,,[東]小桧山悟,江川伸夫,
