着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,ティターヌ,牡4,57,岩田康誠,1:52.7,,**,1-1-1-1,38.3,11.7,4,458(+4),,,,[東]栗田徹,スリーエイチレーシング,"1,538.5"
2,4,8,バスカヴィル,牡6,57,三浦皇成,1:53.0,1.3/4,**,4-4-3-2,38.4,34.9,11,480(+4),,,,[東]加藤征弘,ゴドルフィン,611.0
3,2,4,アルーフクライ,牡6,57,石橋脩,1:53.0,ハナ,**,10-9-5-5,38.2,25.6,8,490(-2),,,,[東]宗像義忠,社台レースホース,385.5
4,1,1,ダイワドノヴァン,牡6,57,北村宏司,1:53.1,1/2,**,6-6-5-4,38.3,41.6,12,532(+2),,,,[東]池上昌和,大城敬三,230.0
5,3,5,ブラックヘイロー,牡4,57,丸山元気,1:53.1,クビ,**,8-8-8-6,38.1,1.9,1,498(-10),,,,[東]高橋文雅,吉田和美,75.0
5,4,7,モリトユウブ,牡5,57,内田博幸,1:53.1,同着,**,3-3-2-2,38.6,62.2,14,502(+2),,,,[東]堀井雅広,吉川朋宏,75.0
7,2,3,レトロフィット,牝4,55,田辺裕信,1:53.2,クビ,**,14-13-13-12,37.7,11.3,3,484(0),,,,[東]伊藤圭三,吉田照哉,
8,3,6,ネオブレイブ,牡4,57,柴田善臣,1:53.3,1/2,**,14-15-15-12,37.5,30.1,9,512(+4),,,,[東]小西一男,西田俊二,
9,5,10,パイロキネシスト,牡8,57,横山和生,1:53.6,1.3/4,**,10-11-10-8,38.4,57.8,13,498(-2),,,,[東]藤原辰雄,平井裕,
10,6,12,ハイアーグラウンド,セ6,57,野中悠太,1:53.6,ハナ,**,6-6-8-8,38.7,15.0,5,520(0),,,,[東]大和田成,小村アセットＭ,
11,8,16,セイヴァリアント,牡4,57,吉田豊,1:53.8,1.1/4,**,13-13-13-15,38.3,4.5,2,506(+6),,,,[東]中川公成,金田成基,
12,5,9,キャベンディッシュ,牡5,57,菊沢一樹,1:54.1,2,**,16-16-16-16,37.8,23.9,7,520(+4),,,,[東]小桧山悟,本杉芳郎,
13,7,13,プライムコード,牡6,57,黛弘人,1:54.3,1,**,10-11-10-11,39.0,157.4,16,498(+6),,,,[東]小西一男,ターフ・スポート,
14,6,11,グリニッジシチー,セ4,57,石川裕紀,1:54.3,クビ,**,5-5-5-8,39.5,33.0,10,454(-10),,,,[東]相沢郁,友駿ホースクラブ,
15,7,14,プエルタデルソル,牡6,57,Ｍ．デム,1:54.5,1.1/4,**,8-9-10-12,39.3,21.9,6,476(+10),,,,[西]高橋康之,前田幸治,
16,8,15,マテリアルワールド,牡4,57,木幡育也,1:54.7,3/4,**,2-2-3-6,40.1,134.3,15,522(+8),,,,[東]中川公成,堀口晴男,
