着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,ペイシャムートン,牡4,56,江田照男,1:53.8,,**,6-5-7-6,38.1,21.0,8,522(+6),,,,[東]小笠倫弘,北所直人,760.0
2,8,16,スズノアリュール,牡5,57,津村明秀,1:53.8,クビ,**,7-7-3-3,38.3,4.3,2,498(+12),,,,[東]林徹,新木鈴子,300.0
3,2,4,サルーテ,牡5,57,大野拓弥,1:54.6,5,**,11-12-10-9,38.6,12.7,7,564(+2),,,,[東]高木登,小菅定雄,190.0
4,8,15,ネオヴィットーリア,牝6,55,柴田善臣,1:54.7,3/4,**,8-8-7-6,39.0,3.8,1,466(+4),,,,[東]古賀史生,ドリームジャパンホースレーシング,110.0
5,1,1,ドーファン,セ5,57,吉田豊,1:54.9,3/4,**,16-16-16-15,38.4,6.2,3,526(-6),,,,[東]中川公成,シルクレーシング,76.0
6,1,2,ヴィーヴルサヴィ,セ5,57,武藤雅,1:54.9,クビ,**,5-5-3-3,39.4,40.5,11,506(-4),,,,[東]林徹,ライオンレースホース,
7,5,9,サクララージャン,牡4,56,Ｍ．デム,1:55.2,2,**,3-3-3-3,39.8,7.8,4,494(+2),,,,[東]金成貴史,さくらコマース,
8,4,8,ハイチーズ,牡5,57,田中勝春,1:55.2,ハナ,**,15-14-15-11,38.9,81.3,13,508(+6),,,,[東]小島茂之,ローレルレーシング,
9,3,6,タピゾー,牡6,57,木幡巧也,1:55.3,1/2,**,1-1-1-1,40.5,10.4,6,516(+12),,,,[東]菊川正達,大塚亮一,
10,3,5,マジックブルーム,牝4,54,森泰斗,1:55.6,1.3/4,**,8-8-10-8,39.7,56.0,12,482(-7),,,,[東]鈴木伸尋,村山卓也,
11,7,13,ミヤケ,牡4,56,石川裕紀,1:56.1,3,**,2-2-2-2,41.2,9.5,5,482(+2),,,,[東]和田勇介,小林祥晃,
12,6,12,ローリエテソーロ,牡4,56,内田博幸,1:56.2,クビ,**,14-14-13-13,40.0,131.1,14,524(0),,,,[東]加藤和宏,了徳寺健二ホールディングス,
13,7,14,ヴァイスジーニー,牡6,56,野中悠太,1:56.5,2,**,10-10-9-9,40.7,34.6,10,522(+6),,,,[東]松永康利,ヒダカ・ブリーダーズ・ユニオン,
14,6,11,アレグレユミティー,牝4,54,武士沢友,1:56.8,1.3/4,**,11-11-13-15,40.6,147.3,16,458(-5),,,,[東]本間忍,斉藤等,
15,2,3,エムオーマックス,牡4,56,勝浦正樹,1:57.2,2,**,13-13-10-13,41.3,133.9,15,486(0),,,,[東]藤原辰雄,大浅貢,
16,5,10,チアフルローズ,牝4,54,ミナリク,1:58.2,6,**,3-4-6-11,42.6,25.2,9,460(0),,,,[東]水野貴広,ディアレストクラブ,
