着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,11,トーセングラン,牡4,57,横山和生,2:00.6,,**,4-6-6-5,35.4,5.5,3,434(-2),,,,[東]田村康仁,島川隆哉,"1,524.5"
2,1,1,サトノセシル,牝4,55,大野拓弥,2:00.7,3/4,**,2-2-2-2,36.0,2.0,1,452(0),,,,[東]堀宣行,サトミホースカンパニー,607.0
3,6,7,ダディーズマインド,牡4,57,宮崎北斗,2:00.8,クビ,**,1-1-1-1,36.3,4.7,2,486(-6),,,,[東]青木孝文,田島大史,383.5
4,2,2,ヴァンランディ,牡4,57,丸山元気,2:00.8,クビ,**,7-7-7-5,35.5,7.4,4,456(+2),,,,[東]藤沢和雄,サンデーレーシング,230.0
5,6,6,マイネルステレール,牡4,57,丹内祐次,2:00.9,3/4,**,8-8-8-8,35.4,35.1,8,480(-4),,,,[東]菊川正達,サラブレッドクラブ・ラフィアン,150.0
6,4,4,クリノオスマン,セ6,57,Ｍ．デム,2:01.2,1.3/4,**,4-3-4-4,36.2,16.6,6,452(0),,,,[東]伊藤伸一,栗本博晴,
7,8,10,シャインアロー,セ8,57,吉田豊,2:01.4,1,**,10-10-11-9,35.7,58.1,9,474(-8),,,,[東]高橋文雅,岡田勇,
8,3,3,イチダイ,牡7,57,ヒューイ,2:01.8,2.1/2,**,4-5-2-2,37.2,30.6,7,542(+6),,,,[東]柄崎孝,三度屋,
9,5,5,ミルトプレスト,牡6,57,ミナリク,2:01.9,3/4,**,9-8-10-9,36.3,85.4,10,500(-2),,,,[東]佐藤吉勝,永山勝敏,
10,7,8,タニノホウザン,牡6,57,武士沢友,2:02.4,3,**,11-11-8-9,36.9,202.0,11,478(+6),,,,[東]星野忍,谷口祐人,
11,7,9,トミケンボハテル,牡6,57,三浦皇成,2:02.7,1.3/4,**,3-3-4-7,37.6,12.0,5,492(-4),,,,[東]武市康男,冨樫賢二,
