着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,7,インターミッション,牝3,54,石川裕紀,1:35.5,,**,5-5-4,36.3,17.9,6,400(-10),,,,[東]手塚貴久,下河辺牧場,"2,028.0"
2,8,12,フィオリキアリ,牝3,54,藤井勘一,1:35.5,アタマ,**,12-12-10,35.2,20.1,7,426(-12),,,,[西]清水久詞,槙和美,808.0
3,6,8,フェルミスフィア,牝3,54,丸山元気,1:35.7,1,**,5-7-5,36.3,4.6,2,434(-4),,,,[東]木村哲也,キャロットファーム,504.0
4,5,5,ビッククインバイオ,牝3,54,大野拓弥,1:35.7,クビ,**,2-2-2,37.1,5.2,3,474(-2),,,,[東]牧光二,バイオ,300.0
5,1,1,ソングオブザハート,牝3,54,川又賢治,1:35.8,1/2,**,5-3-3,36.7,51.7,9,412(-4),,,,[西]寺島良,幅田昌伸,200.0
6,3,3,ジェラペッシュ,牝3,54,吉田豊,1:35.9,1/2,**,8-7-7,36.4,8.1,5,446(0),,,,[東]尾関知人,柴田洋一,
7,2,2,バルトリ,牝3,54,ヒューイ,1:35.9,クビ,**,10-9-7,36.2,2.9,1,440(+10),,,,[東]藤沢和雄,ゴドルフィン,
8,4,4,インザムービー,牝3,54,石橋脩,1:36.0,3/4,**,1-1-1,37.7,29.3,8,472(+4),,,,[西]牧田和弥,安原浩司,
9,8,11,カイトレッド,牝3,54,武藤雅,1:36.3,1.3/4,**,10-11-10,36.3,71.4,11,444(-6),,,,[東]和田雄二,本田恒雄,
10,7,10,メイショウベッピン,牝3,54,柴田善臣,1:37.4,7,**,4-5-5,38.2,62.2,10,454(-16),,,,[西]荒川義之,松本好雄,
11,7,9,クリノプレミアム,牝3,54,北村宏司,1:38.6,7,**,9-9-12,38.9,5.5,4,450(-4),,,,[東]伊藤伸一,栗本博晴,
12,5,6,マンバー,牝3,54,宮崎北斗,1:40.2,10,**,2-3-7,41.1,102.0,12,464(+6),,,,[東]中野栄治,ブルースターズファーム,
