着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,アポロアベリア,牡3,56,丹内祐次,1:54.9,,**,11-12-8-4,39.1,2.9,1,540(0),,,,[西]山内研二,アポロサラブレッドクラブ,730.0
2,3,5,フリーフロー,牡3,56,大野拓弥,1:54.9,クビ,**,11-11-12-9,38.7,9.5,5,470(-8),,,,[東]宗像義忠,里見美惠子,290.0
3,4,7,フラッフィクラウド,牡3,56,北村宏司,1:55.1,3/4,**,2-2-2-2,39.7,19.9,7,466(0),,,,[東]萩原清,Ｇ１レーシング,180.0
4,7,12,ハルプモント,牡3,56,内田博幸,1:55.4,2,**,13-13-13-9,39.1,91.8,12,494(+14),,,,[東]池上昌和,保坂和孝,110.0
5,4,6,マイネルアストリア,牡3,56,津村明秀,1:55.6,1,**,8-7-8-8,39.7,9.1,4,490(+6),,,,[東]武市康男,サラブレッドクラブ・ラフィアン,73.0
6,8,14,ケンシンコウ,牡3,56,丸山元気,1:55.7,1/2,**,10-10-3-2,40.2,4.6,3,476(+4),,,,[東]小西一男,天野克彦,
7,1,1,チェインストーリー,牝3,51,山田敬士,1:55.7,ハナ,**,5-5-4-4,40.1,61.5,10,508(+2),,,,[東]大江原哲,吉田照哉,
8,5,9,ポーラーサマー,牡3,56,石橋脩,1:55.7,アタマ,**,15-15-10-6,39.7,4.5,2,510(+4),,,,[東]田中博康,ゴドルフィン,
9,5,8,エウロパ,牝3,54,木幡巧也,1:56.8,7,**,13-13-13-11,40.5,116.8,14,460(-4),,,,[東]尾形和幸,コロンバスサークル,
10,2,2,アポロティアモ,牡3,56,石川裕紀,1:56.8,クビ,**,8-7-6-6,41.1,88.2,11,488(-4),,,,[東]岩戸孝樹,アポロサラブレッドクラブ,
11,2,3,ヒートライトニング,牝3,54,武藤雅,1:57.0,1,**,1-1-1-1,41.7,26.4,9,452(-10),,,,[東]堀井雅広,藤田在子,
12,6,10,ブロフェルド,牡3,55,野中悠太,1:58.1,7,**,3-2-4-12,42.5,20.5,8,518(+4),,,,[西]藤岡健一,ヒダカ・ブリーダーズ・ユニオン,
13,6,11,セクシーフェイス,牝3,54,田辺裕信,1:58.4,2,**,3-2-6-12,42.7,14.7,6,434(0),,,,[東]大和田成,社台レースホース,
14,7,13,タイアンキチジツ,牝3,54,森泰斗,1:59.8,9,**,6-5-10-14,43.8,106.2,13,492(+4),,,,[東]中舘英二,戸賀智子,
15,3,4,ケイツーキナ,牝3,52,木幡育也,2:05.6,大,**,6-7-15-15,48.8,180.4,15,462(-4),,,,[東]大江原哲,楠本勝美,
