着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,11,アシャカトブ,牡4,57,武藤雅,1:53.1,,**,3-3-3-2,37.3,4.3,3,504(-2),,,,[東]小笠倫弘,吉冨学,"1,848.7"
2,8,12,レッドフレイ,牡5,57,ルメール,1:53.3,1.1/4,**,2-2-2-1,37.7,2.6,1,472(+4),,,,[東]木村哲也,東京ホースレーシング,738.2
3,7,10,エクリリストワール,牡4,57,川田将雅,1:53.6,2,**,4-4-3-4,37.8,3.0,2,534(+2),,,,[東]田中博康,鈴木剛史,464.1
4,3,3,ロードアクシス,牡5,57,三浦皇成,1:53.6,クビ,**,6-5-6-5,37.6,34.8,7,474(+6),,,,[西]奥村豊,ロードホースクラブ,226.0
4,6,7,カナシバリ,牝4,55,江田照男,1:53.6,同着,**,8-8-6-5,37.5,13.5,5,502(-10),,,,[東]竹内正洋,由井健太郎,226.0
6,5,5,フィールザファラオ,牡5,57,北村宏司,1:53.7,1/2,**,8-8-9-10,37.4,61.0,9,468(+2),,,,[東]岩戸孝樹,櫻井正,
7,1,1,テトラルキア,セ5,57,笹川翼,1:54.0,1.1/2,**,8-8-9-7,37.7,15.4,6,484(-2),,,,[東]大和田成,吉田照哉,
8,2,2,バンブトンハート,牝4,55,田中勝春,1:54.0,クビ,**,11-11-11-10,37.4,98.0,11,504(-2),,,,[東]粕谷昌央,樋口正蔵,
9,4,4,リョウランヒーロー,牡6,57,菊沢一樹,1:54.0,ハナ,**,12-12-11-10,37.4,42.5,8,482(-2),,,,[東]小野次郎,佐藤啓子,
10,5,6,エオリア,牝6,55,秋山真一,1:54.6,3.1/2,**,7-7-6-7,38.6,12.1,4,476(-10),,,,[西]角田晃一,ゴドルフィン,
11,7,9,オメガドラクロワ,牡6,57,ミナリク,1:54.9,1.3/4,**,5-5-3-7,39.1,90.3,10,460(-2),,,,[東]堀宣行,原禮子,
12,6,8,ボードウォーク,牝5,55,国分優作,1:55.6,4,**,1-1-1-2,40.1,101.6,12,446(-4),,,,[西]矢作芳人,ヒダカ・ブリーダーズ・ユニオン,
