着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,ルーチェソラーレ,牝5,55,大野拓弥,1:11.4,,**,3-3,36.9,4.9,2,500(0),,,,[東]小笠倫弘,岡田牧雄,"1,100.0"
2,7,13,メールデゾレ,牝4,55,武藤雅,1:11.5,3/4,**,2-2,37.1,19.9,9,462(+2),,,,[東]水野貴広,吉田千津,440.0
3,2,4,イナズママンボ,牝6,55,津村明秀,1:11.5,クビ,**,11-9,36.3,7.3,4,478(+8),,,,[西]高柳大輔,小泉賢悟,280.0
4,6,11,ショウナンガナドル,牡4,57,ミナリク,1:11.6,クビ,**,8-5,36.6,6.1,3,494(0),,,,[東]田中剛,国本哲秀,170.0
5,1,2,ワディアルヒタン,牝4,53,木幡育也,1:11.6,クビ,**,1-1,37.3,41.1,12,454(+8),,,,[東]田村康仁,平井裕,110.0
6,4,7,ピナクルズ,セ7,57,柴田善臣,1:11.7,クビ,**,15-11,36.2,20.8,10,502(0),,,,[東]大江原哲,ライオンレースホース,
7,3,6,グラスレオ,牡5,57,石川裕紀,1:11.7,クビ,**,6-5,36.8,40.9,11,512(+6),,,,[東]尾形和幸,半沢,
8,5,9,グラスボイジャー,牡4,57,木幡巧也,1:11.8,クビ,**,4-4,37.1,13.1,6,532(-2),,,,[東]牧光二,半沢,
9,1,1,コウギョウブライト,牡5,57,Ｍ．デム,1:12.0,1.1/2,**,6-9,37.1,3.5,1,472(-2),,,,[東]伊藤大士,小林秀樹,
10,4,8,ポップシンガー,牝6,55,田辺裕信,1:12.0,クビ,**,16-15,36.3,13.0,5,468(0),,,,[東]鈴木伸尋,村山卓也,
11,2,3,スーパーモリオン,牡6,57,吉田豊,1:12.1,クビ,**,4-5,37.4,66.8,13,528(+4),,,,[西]浅見秀一,林正道,
12,8,16,クーリュ,牝6,55,江田照男,1:12.3,1.1/4,**,13-14,37.0,16.4,8,470(+6),,,,[東]石毛善彦,ライオンレースホース,
13,6,12,ステイホット,牝4,55,森泰斗,1:12.7,2.1/2,**,13-16,37.3,15.9,7,472(-4),,,,[東]杉浦宏昭,小林善一,
14,5,10,ギンゴー,牡7,57,内田博幸,1:12.8,3/4,**,8-8,37.7,122.0,15,502(-10),,,,[東]武市康男,ミルファーム,
15,3,5,レイデマー,牡5,54,山田敬士,1:12.8,ハナ,**,11-11,37.6,122.5,16,512(+10),,,,[東]小桧山悟,戸佐眞弓,
16,7,14,クリスタルアワード,牝4,54,野中悠太,1:13.0,1.1/4,**,8-11,37.9,87.4,14,456(+12),,,,[東]稲垣幸雄,ノルマンディーサラブレッドレーシング,
