着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,サトノフラッグ,牡3,56,武豊,2:02.9,,**,8-8-8-2,36.1,2.8,2,492(-2),,,,[東]国枝栄,サトミホースカンパニー,"5,478.4"
2,7,8,ワーケア,牡3,56,ルメール,2:03.2,1.3/4,**,6-6-6-6,36.5,2.5,1,494(+2),,,,[東]手塚貴久,落合幸弘,"2,222.4"
3,8,10,オーソリティ,牡3,56,ヒューイ,2:03.3,1/2,**,5-5-2-2,36.9,3.9,3,506(-2),,,,[東]木村哲也,シルクレーシング,"1,411.2"
4,5,5,ブラックホール,牡3,56,石川裕紀,2:03.3,アタマ,**,10-10-10-6,36.2,14.2,4,430(+2),,,,[東]相沢郁,芹澤精一,810.0
5,4,4,オーロアドーネ,牡3,56,三浦皇成,2:03.5,1.1/4,**,4-4-1-1,37.2,26.6,6,486(0),,,,[東]戸田博文,ＤＭＭドリームクラブ,540.0
6,7,9,アラタ,牡3,56,大野拓弥,2:03.7,1.1/2,**,6-6-6-10,37.0,125.3,10,462(-4),,,,[東]和田勇介,村田能光,
7,2,2,エンデュミオン,牡3,56,田中勝春,2:03.9,1.1/4,**,9-9-9-6,37.0,168.9,11,436(-8),,,,[西]清水久詞,ターフ・スポート,
8,6,6,ウインカーネリアン,牡3,56,ミナリク,2:04.0,クビ,**,1-1-2-2,37.6,29.5,7,480(+2),,,,[東]鹿戸雄一,ウイン,
9,3,3,パンサラッサ,牡3,56,坂井瑠星,2:04.1,3/4,**,2-2-5-6,37.5,16.3,5,452(0),,,,[西]矢作芳人,広尾レース,
10,6,7,メイショウボサツ,牡3,56,横山典弘,2:04.5,2.1/2,**,11-11-11-11,36.7,34.0,8,464(+10),,,,[西]西浦勝一,松本好雄,
11,8,11,ディヴィナシオン,牡3,56,内田博幸,2:06.9,大,**,3-2-2-5,40.5,107.9,9,430(-6),,,,[西]森秀行,一村哲也,
