着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,クロミナンス,牡3,56,ルメール,1:49.6,,**,4-4-5-7,35.5,1.6,1,504(+24),,,,[東]尾関知人,サンデーレーシング,510.0
2,3,6,ホウオウエミーズ,牝3,54,津村明秀,1:50.1,3,**,10-8-7-4,35.7,16.3,5,448(-6),,,,[東]池上昌和,小笹芳央,200.0
3,1,1,ダイワミラクル,牡3,56,三浦皇成,1:50.4,2,**,5-5-3-4,36.4,3.8,2,496(+2),,,,[東]鹿戸雄一,大城敬三,130.0
4,5,9,オウケンザパール,牝3,54,大野拓弥,1:50.4,ハナ,**,5-5-7-8,36.0,22.8,7,438(-4),,,,[東]国枝栄,福井明,77.0
5,6,12,セーリング,牡3,56,柴田善臣,1:50.6,1.1/4,**,7-5-5-4,36.5,60.2,8,438(+4),,,,[東]和田雄二,栗坂崇,51.0
6,3,5,ジュールサイクル,牝3,54,内田博幸,1:50.7,1/2,**,9-8-7-8,36.4,171.0,11,448(-8),,,,[東]田中剛,吉田照哉,
7,8,15,レッドペルーシュ,牝3,54,ヒューイ,1:50.7,アタマ,**,14-13-12-12,35.8,14.1,4,408(+2),,,,[東]宗像義忠,東京ホースレーシング,
8,1,2,アールブリッツ,牡3,56,木幡巧也,1:50.7,クビ,**,2-2-2-2,37.0,9.6,3,514(-12),,,,[東]伊藤大士,前原敏行,
9,7,14,マイネルサブマリン,牡3,56,国分優作,1:50.8,クビ,**,1-1-1-1,37.1,161.8,10,468(-4),,,,[東]畠山吉宏,サラブレッドクラブ・ラフィアン,
10,2,3,コパノカリブ,牝3,54,笹川翼,1:50.8,ハナ,**,2-2-3-3,36.9,213.9,13,458(+2),,,,[東]斎藤誠,小林祥晃,
11,4,8,アプローズユウ,牝3,54,丸山元気,1:51.0,1.1/4,**,12-12-10-10,36.4,21.4,6,458(-6),,,,[東]手塚貴久,星野壽市,
12,4,7,フォギーデイ,牝3,54,武藤雅,1:51.1,1/2,**,10-11-10-10,36.4,250.5,14,456(+8),,,,[東]水野貴広,岡田隆寛,
13,5,10,フェアリーシップ,牝3,53,菊沢一樹,1:51.5,2.1/2,**,13-13-12-13,36.6,365.2,16,452(0),,,,[東]石栗龍彦,小林英一ホールディングス,
14,6,11,ラウダーテ,牝3,54,石川裕紀,1:52.1,3.1/2,**,14-15-16-16,36.4,93.1,9,440(+8),,,,[東]鹿戸雄一,サラブレッドクラブ・ラフィアン,
15,8,16,アグネスクレバー,牝3,52,木幡育也,1:52.4,1.3/4,**,16-15-15-15,37.2,210.8,12,390(-18),,,,[東]深山雅史,前田清二,
16,2,4,セイショウパイロ,牡3,56,江田照男,1:52.5,3/4,**,7-8-12-14,37.6,309.2,15,456(-4),,,,[東]本間忍,岩崎暉男,
