着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,シセイヒテン,牡5,57,Ｍ．デム,1:08.6,,**,4-4,34.8,3.4,1,448(+4),,,,[東]宗像義忠,猪苗代勇,"1,100.0"
2,3,3,ルマーカーブル,牡4,57,勝浦正樹,1:08.6,クビ,**,1-1,35.2,75.7,13,532(+8),,,,[東]南田美知,伊達敏明,440.0
3,7,11,ナンゴクアイネット,牝5,55,江田照男,1:08.8,1,**,12-12,34.3,6.8,4,458(0),,,,[西]鮫島一歩,渡義光,280.0
4,5,6,ショウナンマッシブ,牡6,57,吉田豊,1:08.9,3/4,**,9-8,34.7,14.3,6,480(+2),,,,[東]田中剛,国本哲秀,170.0
5,2,2,グラナタス,牡4,57,ミナリク,1:08.9,アタマ,**,9-8,34.7,8.7,5,476(+2),,,,[東]鹿戸雄一,サンデーレーシング,110.0
6,5,7,カステヘルミ,牝4,55,木幡巧也,1:08.9,アタマ,**,2-2,35.3,14.7,7,426(-2),,,,[東]岩戸孝樹,田頭勇貴,
7,7,10,ウインオルビット,牡5,57,丹内祐次,1:09.0,クビ,**,6-4,35.1,48.1,11,490(-4),,,,[東]青木孝文,ウイン,
8,8,12,メイラヴェル,牝5,55,津村明秀,1:09.0,クビ,**,13-12,34.3,15.4,8,442(0),,,,[東]木村哲也,千明牧場,
9,4,4,ドウディ,牡6,57,柴田善臣,1:09.1,1/2,**,11-11,34.8,21.5,9,484(-6),,,,[東]小野次郎,ｅ馬主組合,
10,6,8,ザベストエバー,牡6,54,原優介,1:09.1,アタマ,**,8-10,35.0,32.0,10,464(-2),,,,[東]武井亮,古賀慎一,
11,8,13,キタイ,牝4,55,田辺裕信,1:09.4,1.1/2,**,6-4,35.5,4.6,2,510(+2),,,,[東]杉浦宏昭,西村憲人,
12,4,5,トンボイ,牝5,55,石橋脩,1:09.5,1/2,**,2-2,35.9,6.5,3,442(+2),,,,[西]西園正都,幅田京子,
13,6,9,ドリームジャンボ,牝5,55,内田博幸,1:09.8,1.3/4,**,4-4,36.0,49.8,12,482(-4),,,,[東]南田美知,ミルファーム,
