着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,14,グロリアーナ,牝4,55,ルメール,1:53.5,,**,2-2-2-3,39.2,2.2,1,500(-4),,,,[東]木村哲也,サンデーレーシング,760.0
2,6,10,モリノカワセミ,牝4,53,木幡育也,1:53.6,1/2,**,4-4-4-3,39.1,34.5,8,466(+2),,,,[東]大江原哲,森和久,300.0
3,7,12,シャルロッテミノル,牝4,55,三浦皇成,1:53.7,クビ,**,1-1-1-1,39.5,10.0,5,526(-4),,,,[東]中舘英二,吉岡實,190.0
4,6,11,ペイシャキュウ,牝4,55,野中悠太,1:54.2,3,**,8-7-7-6,39.4,3.3,2,426(+2),,,,[東]蛯名利弘,北所直人,110.0
5,4,7,ネオヴィットーリア,牝6,55,吉田豊,1:54.2,クビ,**,12-12-11-11,39.0,16.4,6,462(-4),,,,[東]古賀史生,ドリームジャパンホースレーシング,76.0
6,5,8,ワンダーマンボ,牝4,52,小林脩斗,1:54.4,1,**,14-14-13-13,39.0,36.5,9,460(-8),,,,[東]久保田貴,草間庸文,
7,8,15,レセディラローナ,牝5,55,丸田恭介,1:54.7,1.3/4,**,10-10-10-7,39.6,93.2,13,522(+2),,,,[東]奥村武,下河辺牧場,
8,2,2,コンスタンティナ,牝4,55,Ｍ．デム,1:54.9,1.1/2,**,12-12-11-7,39.7,9.3,3,498(-8),,,,[東]中野栄治,山本三津子,
9,1,1,チアフルローズ,牝4,55,武藤雅,1:55.0,1/2,**,15-15-15-13,39.4,209.4,15,454(-6),,,,[東]水野貴広,ディアレストクラブ,
10,5,9,チビノヴァルタン,牝7,55,原田和真,1:55.1,1/2,**,9-9-7-7,40.2,91.2,12,446(-12),,,,[東]栗田徹,梅澤明,
11,7,13,スイーツビュッフェ,牝4,55,宮崎北斗,1:55.1,ハナ,**,2-2-2-2,40.8,9.9,4,494(+22),,,,[東]中川公成,ＹＧＧホースクラブ,
12,3,4,ストラトフォード,牝4,55,内田博幸,1:55.3,1,**,10-10-13-15,39.9,34.5,7,474(-18),,,,[東]竹内正洋,下河邉博,
13,4,6,ココリモアナ,牝5,55,北村宏司,1:55.7,2.1/2,**,5-6-5-5,41.1,66.9,10,458(-2),,,,[東]古賀慎明,美崎光二郎,
14,2,3,テトラクォーク,牝5,55,津村明秀,1:55.8,クビ,**,7-7-7-7,40.9,171.8,14,440(+10),,,,[東]黒岩陽一,キャロットファーム,
15,3,5,スースー,牝4,53,団野大成,1:56.8,6,**,5-4-5-11,42.2,81.8,11,430(+10),,,,[東]大和田成,田中純一,
