着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,アシェットデセール,牡3,56,ヒューイ,1:54.7,,**,7-7-6-5,38.3,27.8,7,496(0),,,,[東]小島茂之,キャロットファーム,510.0
2,8,15,トリトン,牡3,56,内田博幸,1:55.1,2.1/2,**,2-2-2-2,39.1,1.8,1,502(-8),,,,[東]古賀慎明,村野康司,200.0
3,3,6,セイウンクルーズ,牡3,56,武藤雅,1:55.1,クビ,**,11-10-7-6,38.5,21.2,5,524(0),,,,[東]武藤善則,西山茂行,130.0
4,1,1,トーセンワンダー,牡3,56,吉田豊,1:55.5,2.1/2,**,4-5-4-3,39.3,3.7,2,500(-2),,,,[東]古賀史生,島川隆哉,77.0
5,7,13,マイネルサブマリン,牡3,56,柴田大知,1:55.5,クビ,**,1-1-1-1,39.5,11.9,4,462(-6),,,,[東]畠山吉宏,サラブレッドクラブ・ラフィアン,51.0
6,5,10,テオファーニア,牡3,56,北村宏司,1:56.0,3,**,4-3-3-3,39.9,7.1,3,512(-10),,,,[東]木村哲也,ＤＭＭドリームクラブ,
7,6,12,ゲンパチヴィガ,牡3,54,木幡育也,1:56.2,3/4,**,12-12-13-12,38.7,232.4,15,456(+2),,,,[東]堀井雅広,平野武志,
8,8,16,キンバリープロセス,牡3,56,石橋脩,1:56.2,クビ,**,4-5-4-6,39.9,26.0,6,500(-4),,,,[東]手塚貴久,ゴドルフィン,
9,4,8,サンロックランド,牡3,56,柴田善臣,1:56.3,クビ,**,13-13-9-9,39.3,52.5,9,496(-2),,,,[東]小野次郎,加藤ステーブル,
10,7,14,キヨセ,牡3,56,木幡巧也,1:56.5,1.1/2,**,8-8-7-6,39.9,53.2,10,448(-4),,,,[東]新開幸一,中村祐子,
11,2,4,ベアーズレター,牡3,56,杉原誠人,1:56.7,1.1/4,**,9-9-9-9,39.7,187.4,14,470(-6),,,,[東]佐藤吉勝,熊坂俊一,
12,3,5,スピルアウト,牡3,56,横山和生,1:57.3,3.1/2,**,15-15-11-11,40.2,31.4,8,538(+6),,,,[東]菊沢隆徳,社台レースホース,
13,5,9,キタノコドウ,牡3,56,江田照男,1:58.0,4,**,10-10-13-13,40.5,171.1,12,472(-2),,,,[東]高木登,北所直人,
14,4,7,シルバーウェーブ,牡3,56,武士沢友,1:58.2,1.1/4,**,13-14-15-14,40.4,172.3,13,432(-8),,,,[東]星野忍,新井原博,
15,1,2,タマモビックホーム,牡3,53,小林凌大,2:01.6,大,**,2-3-12-14,44.3,157.5,11,440(-6),,,,[東]藤原辰雄,タマモ,
取,6,11,ウインラディアント,牡3,56,横山武史,,,**,,,---,,計不,,,,[東]畠山吉宏,ウイン,
