着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,エンパイアシュアー,牡4,57,丸田恭介,1:11.6,,**,1-1,38.0,22.3,8,472(-10),,,,[東]和田雄二,ターフ・スポート,760.0
2,1,1,オルダージュ,牡4,57,石橋脩,1:11.6,クビ,**,2-2,37.9,4.1,3,476(-8),,,,[東]青木孝文,ノルマンディーサラブレッドレーシング,300.0
3,3,5,イワネコゴシキ,牡4,57,ミナリク,1:11.7,1/2,**,4-4,37.7,4.1,1,508(0),,,,[東]小笠倫弘,丸山担,190.0
4,5,10,アースコレクション,牡7,57,石川裕紀,1:11.8,クビ,**,10-9,37.3,4.1,2,524(-6),,,,[東]尾関知人,グリーンファーム,110.0
5,5,9,ラヴノット,牝5,52,小林凌大,1:12.0,1.1/4,**,4-4,38.0,141.1,15,484(0),,,,[東]小西一男,ノルマンディーサラブレッドレーシング,76.0
6,3,6,マイネルナイペス,牡4,57,木幡巧也,1:12.1,クビ,**,7-9,37.9,12.7,5,466(0),,,,[東]伊藤圭三,サラブレッドクラブ・ラフィアン,
7,7,14,ヤンチャプリヒメ,牝4,55,内田博幸,1:12.1,アタマ,**,13-11,37.4,7.9,4,440(+10),,,,[東]浅野洋一,田頭勇貴,
8,4,8,コスモリミックス,牡4,57,宮崎北斗,1:12.2,3/4,**,3-3,38.4,43.5,11,448(+8),,,,[東]田中剛,ビッグレッドファーム,
9,6,12,デルマアンバリッド,牝4,55,武藤雅,1:12.5,2,**,7-6,38.4,28.4,9,476(-6),,,,[東]堀井雅広,浅沼廣幸,
10,6,11,サンハンツビル,牝4,55,横山和生,1:12.6,1/2,**,14-14,37.5,132.2,14,452(+6),,,,[東]加藤和宏,加藤ステーブル,
11,4,7,リゼ,牝4,53,木幡育也,1:12.6,クビ,**,10-11,38.1,39.7,10,444(+2),,,,[東]田中清隆,榊原浩一,
12,2,4,マジェスティゲート,牡4,57,大野拓弥,1:12.7,クビ,**,15-15,37.3,13.9,7,480(-4),,,,[東]高柳瑞樹,ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ,
13,2,3,ディアバビアナ,牝5,55,吉田豊,1:13.0,1.3/4,**,9-6,38.6,64.8,12,494(-8),,,,[東]高橋裕,ディアレストクラブ,
14,7,13,レッツゴーゲレイロ,セ5,57,西田雄一,1:13.5,3,**,16-16,37.9,175.9,16,442(-9),,,,[東]天間昭一,西村新一郎,
15,8,15,ジュンノサップ,牡4,57,藤井勘一,1:13.5,クビ,**,4-6,39.5,70.6,13,486(+2),,,,[東]畠山吉宏,河合純二,
16,1,2,ブルーアガヴェ,牡4,57,北村宏司,1:14.4,5,**,10-13,39.9,13.4,6,462(+6),,,,[東]奥村武,金子真人ホールディングス,
