着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,5,ワイプティアーズ,牡5,55,武藤雅,2:01.6,,**,2-2-2-1,36.0,14.0,7,530(+6),,,,[西]加用正,吉田照哉,"1,845.2"
2,7,8,エアジーン,牝4,53,大野拓弥,2:01.7,3/4,**,7-7-7-6,35.5,5.7,2,454(+2),,,,[東]堀宣行,ラッキーフィールド,737.2
3,8,10,レッドサイオン,牡4,55,ヒューイ,2:01.7,ハナ,**,5-6-5-5,35.7,2.8,1,460(+4),,,,[東]藤沢和雄,東京ホースレーシング,463.6
4,6,6,ナイママ,牡4,55,横山武史,2:01.7,クビ,**,4-3-4-4,35.8,10.9,5,480(+4),,,,[東]武藤善則,岡田繁幸,270.0
5,4,4,ダイワダグラス,牡4,55,ミナリク,2:01.9,1.1/4,**,7-7-7-6,35.7,5.9,3,506(+8),,,,[東]鹿戸雄一,大城敬三,182.0
6,7,9,モンテグロッソ,牡5,54,北村宏司,2:01.9,アタマ,**,3-3-3-3,36.1,10.4,4,502(-6),,,,[東]木村哲也,ゴドルフィン,
7,2,2,ヴァンケドミンゴ,牡4,55,石橋脩,2:02.0,1/2,**,9-9-9-9,35.6,10.9,6,466(-2),,,,[西]藤岡健一,幅田昌伸,
8,1,1,ハナズレジェンド,牡7,56,石川裕紀,2:02.1,1/2,**,5-5-5-6,36.1,19.5,10,468(-4),,,,[西]矢作芳人,広尾レース,
9,3,3,ケンホファヴァルト,牡7,55,勝浦正樹,2:02.1,クビ,**,1-1-1-2,36.6,41.5,11,474(-2),,,,[西]森秀行,中西宏彰,
10,8,11,ウィナーポイント,牝5,52,横山典弘,2:02.1,アタマ,**,11-11-11-11,35.4,17.2,9,430(0),,,,[東]和田勇介,岡田牧雄,
11,6,7,ギャラッド,セ5,55,丸山元気,2:02.3,1.1/4,**,9-9-9-9,35.9,14.2,8,480(-2),,,,[東]田村康仁,キャロットファーム,
