着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,フェンドオフ,牡3,55,井上敏樹,1:56.6,,**,1-1-1-1,39.0,20.2,7,476(0),,,,[東]斎藤誠,杉田周作,600.0
2,5,8,フラベリフォーム,牡3,56,田中勝春,1:57.3,4,**,2-2-2-2,39.6,40.4,10,458(0),,,,[東]萩原清,水上行雄,240.0
3,8,15,トップダウン,牡3,56,石橋脩,1:58.7,8,**,7-7-7-4,40.5,2.1,1,526(0),,,,[東]堀宣行,石川達絵,150.0
4,3,4,キングオブヘヴン,セ3,54,武藤雅,1:58.8,1/2,**,9-9-9-8,40.4,73.1,12,460(0),,,,[東]尾関知人,カナヤマホールディングス,90.0
5,4,6,キタサンホワイト,牡3,56,北村宏司,1:58.9,クビ,**,3-3-3-3,41.1,10.4,4,474(0),,,,[東]小笠倫弘,大野商事,60.0
6,1,1,キミニトドケ,牝3,54,田辺裕信,1:59.2,1.1/2,**,14-14-12-9,40.3,6.1,3,428(0),,,,[東]木村哲也,田原邦男,
7,2,2,ペイストリー,牝3,54,ミナリク,1:59.4,1.1/4,**,7-7-8-9,41.1,5.2,2,518(0),,,,[東]木村哲也,社台レースホース,
8,6,11,ヒューマイト,牝3,54,勝浦正樹,1:59.5,1/2,**,11-11-11-12,40.8,157.5,13,476(0),,,,[東]高橋裕,ディアレストクラブ,
9,6,10,クライオブザソウル,牝3,54,吉田隼人,1:59.9,2.1/2,**,9-9-9-9,41.5,13.4,5,518(0),,,,[東]武井亮,ターフ・スポート,
10,7,13,コトブキブリアード,牡3,56,松岡正海,2:00.2,1.3/4,**,12-12-13-13,41.0,21.7,8,508(0),,,,[東]高橋裕,尾上松壽,
11,8,14,マルターズアグニ,牡3,56,蛯名正義,2:00.3,1/2,**,12-12-13-13,41.0,53.4,11,454(0),,,,[東]堀井雅広,藤田在子,
12,3,5,ホクリュウオウ,牡3,56,内田博幸,2:00.4,1/2,**,3-3-5-7,42.3,36.4,9,470(0),,,,[西]森秀行,北尾龍典,
13,7,12,ダテノライトニング,牝3,54,伊藤工真,2:00.8,2.1/2,**,5-5-3-4,42.9,172.1,15,466(0),,,,[東]宗像義忠,関駿也,
14,4,7,ベリーグウ,牡3,56,宮崎北斗,2:01.0,1.1/4,**,15-15-15-15,41.2,171.1,14,508(0),,,,[東]伊藤伸一,河村祥史,
15,2,3,シップフォクイーン,牝3,54,戸崎圭太,2:01.1,1/2,**,6-5-5-4,43.0,18.1,6,450(0),,,,[西]牧浦充徳,グリーンファーム,
