着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,ベアインマインド,牝5,53,ミナリク,1:49.8,,**,5-4-5-4,33.9,51.3,11,430(-4),,,,[東]加藤征弘,宇田豊,"1,535.7"
2,8,16,ラッシュアタック,牡6,55,石橋脩,1:49.8,ハナ,**,3-3-3-2,34.2,4.7,3,504(+2),,,,[東]菊川正達,キャロットファーム,610.2
3,4,7,トータルソッカー,牡4,55,戸崎圭太,1:49.8,アタマ,**,1-1-1-1,34.4,3.5,2,502(-2),,,,[東]尾形充弘,渡邊隆,385.1
4,2,3,スマートエレメンツ,牡4,55,三浦皇成,1:49.8,アタマ,**,3-4-4-4,34.0,2.7,1,514(+12),,,,[東]鹿戸雄一,大川徹,230.0
5,6,12,マイネルユニブラン,牡4,54,柴田大知,1:50.0,1.1/4,**,2-2-2-2,34.5,15.9,6,526(-2),,,,[東]高橋裕,サラブレッドクラブ・ラフィアン,150.0
6,1,2,ゴールドエッセンス,牝6,52,内田博幸,1:50.6,3.1/2,**,8-7-7-6,34.5,13.0,5,416(-6),,,,[西]斉藤崇史,吉田勝己,
7,3,5,アートフェスタ,牡7,53,野中悠太,1:50.7,1/2,**,5-7-7-9,34.6,175.0,13,518(-4),,,,[東]本間忍,森山進,
8,1,1,サンシロウ,牡4,53,柴田善臣,1:50.8,1/2,**,10-10-10-9,34.5,51.1,10,502(+2),,,,[東]柄崎孝,三度屋,
9,5,10,ラスイエットロス,牝5,51,武藤雅,1:50.8,ハナ,**,14-14-13-14,34.1,43.6,9,416(0),,,,[東]水野貴広,サラブレッドクラブ・ラフィアン,
10,6,11,コウキチョウサン,牡5,54,北村宏司,1:50.8,ハナ,**,13-12-10-9,34.4,9.4,4,466(-2),,,,[東]和田正一,チョウサン,
11,3,6,オンタケハート,牡7,54,田中勝春,1:50.8,クビ,**,10-11-10-12,34.4,30.4,7,480(-4),,,,[東]伊藤大士,宮原廣伸,
12,8,15,ベストドリーム,牡7,54,津村明秀,1:51.0,1,**,14-14-13-12,34.4,35.2,8,484(+2),,,,[東]松山将樹,堀口晴男,
13,2,4,コパノディール,牝5,52,村田一誠,1:51.0,クビ,**,10-12-15-15,34.2,171.2,12,432(-6),,,,[東]尾形充弘,小林照弘,
14,4,8,スプリングフット,牡4,53,武士沢友,1:51.2,1.1/4,**,5-4-5-6,35.3,207.7,14,486(-4),,,,[東]小桧山悟,島川隆哉,
15,7,13,スワンボート,牡8,50,井上敏樹,1:51.2,アタマ,**,9-9-7-8,35.1,560.5,16,476(0),,,,[東]柴田政人,田頭勇貴,
16,5,9,リュウツバメ,牝8,50,江田照男,1:51.3,3/4,**,16-16-15-15,34.5,323.5,15,544(+2),,,,[東]和田正道,田中ふさ枝,
